OBSID,Real Label,Pred Label,Probabilities
0152170501,0,1,"[0.0037800325080752373, 0.9962199330329895]"
0803671101,0,1,"[0.00012880872236564755, 0.9998711347579956]"
0556090101,0,1,"[0.0014288497623056173, 0.9985711574554443]"
0112551701,0,1,"[0.013379102572798729, 0.9866209030151367]"
0805080401,0,1,"[0.0005528632318601012, 0.9994471669197083]"
0861910201,1,1,"[9.51080266986537e-07, 0.9999990463256836]"
0145800101,0,1,"[4.242991053615697e-05, 0.9999575614929199]"
0411980401,1,1,"[0.0012437677942216396, 0.9987562894821167]"
0803670601,0,1,"[0.00034853644319809973, 0.9996514320373535]"
0870830301,0,1,"[0.00033894908847287297, 0.9996610879898071]"
0411980101,0,1,"[0.0016346493503078818, 0.9983653426170349]"
0784510301,0,1,"[5.2876788686262444e-05, 0.9999470710754395]"
0500730101,0,1,"[0.00019853921548929065, 0.9998014569282532]"
0805080501,0,1,"[0.0017090654000639915, 0.9982909560203552]"
0093641501,0,1,"[0.00018397269013803452, 0.9998160004615784]"
0657820101,0,1,"[0.01870157942175865, 0.9812984466552734]"
0401360201,0,1,"[0.0006376046221703291, 0.9993624091148376]"
0761630201,0,1,"[9.527388442620577e-07, 0.9999990463256836]"
0891800601,0,1,"[3.834617018583231e-05, 0.9999616146087646]"
0851180501,1,1,"[2.9059660278107913e-07, 0.9999997615814209]"
0862760201,0,1,"[0.0006488566286861897, 0.9993510842323303]"
0691570101,0,1,"[0.00023616463295184076, 0.9997637867927551]"
0761630101,0,1,"[7.748803199092436e-08, 0.9999998807907104]"
0111790101,0,1,"[0.10730990022420883, 0.892690122127533]"
0093641701,0,1,"[0.0006455193506553769, 0.9993544220924377]"
0823680101,1,1,"[2.899899845942855e-05, 0.9999710321426392]"
0851180401,1,1,"[1.2448768984540948e-06, 0.9999988079071045]"
0864330201,0,1,"[0.003375362604856491, 0.9966247081756592]"
0551450101,0,1,"[0.0013873104471713305, 0.998612642288208]"
0500730201,0,1,"[0.0011913026683032513, 0.998808741569519]"
0551870401,0,1,"[6.621662032557651e-05, 0.9999337196350098]"
0112550601,0,1,"[0.00018920475849881768, 0.9998108744621277]"
0803670501,0,1,"[0.00020408228738233447, 0.9997959733009338]"
0893810501,1,1,"[0.00010099916107719764, 0.9998990297317505]"
0401360301,0,1,"[0.0003436356200836599, 0.9996563196182251]"
0401360101,0,1,"[0.0011367168044671416, 0.9988633394241333]"
0794581201,0,1,"[0.001052326988428831, 0.9989476799964905]"
0740960101,0,1,"[0.004942357540130615, 0.9950577020645142]"
0870830101,0,1,"[0.0010229864856228232, 0.9989770650863647]"
0311190101,0,1,"[0.07334201037883759, 0.9266579151153564]"
0651790201,0,1,"[0.0002849522861652076, 0.9997150301933289]"
0864560101,1,1,"[1.0932072882496868e-06, 0.999998927116394]"
0870830401,0,1,"[0.0006138046737760305, 0.999386191368103]"
0861910301,1,1,"[0.04924304783344269, 0.9507569074630737]"
0864330101,1,1,"[6.840212154202163e-05, 0.9999315738677979]"
0306630101,0,1,"[0.00045035374932922423, 0.9995495676994324]"
0510011501,0,1,"[9.26278808700571e-16, 1.0]"
0803671001,0,1,"[0.00043075764551758766, 0.9995692372322083]"
0842340201,0,1,"[0.0010002809576690197, 0.9989997744560242]"
0200670301,0,1,"[0.0011760757770389318, 0.9988239407539368]"
0725200301,0,1,"[0.13594265282154083, 0.8640573024749756]"
0200670201,0,1,"[2.584728741665952e-20, 1.0]"
0603260201,0,1,"[5.043690975981008e-07, 0.9999995231628418]"
0872390101,1,1,"[1.3329988632904133e-06, 0.9999986886978149]"
0304190101,0,1,"[1.767868837432296e-11, 1.0]"
0831790701,1,1,"[2.884388595703058e-05, 0.9999711513519287]"
0864330301,0,1,"[0.0009791934862732887, 0.9990208148956299]"
0864330401,0,1,"[0.012258711270987988, 0.9877412915229797]"
0124710801,1,1,"[1.7629274395858374e-07, 0.9999998807907104]"
0761630301,1,1,"[6.86951752868481e-05, 0.9999313354492188]"
0306630201,0,1,"[0.0008698704186826944, 0.9991301894187927]"
0725200101,0,1,"[0.15950220823287964, 0.8404977321624756]"
0200670401,0,1,"[0.00010355417180107906, 0.9998964071273804]"
0551870601,0,1,"[0.0002857924555428326, 0.999714195728302]"
0200670101,0,1,"[5.4634736828645643e-17, 1.0]"
0200920101,0,1,"[1.0961158295685891e-05, 0.9999890327453613]"
0093641601,0,1,"[0.148452490568161, 0.8515474796295166]"
0790650101,0,1,"[0.3878166079521179, 0.6121833920478821]"
0870830201,0,1,"[0.00020183365268167108, 0.9997982382774353]"
