OBSID,Real Label,Pred Label,Probabilities
0200920101,0,0,"[1.0, 1.1987277837022248e-08]"
0111790101,0,0,"[1.0, 3.707889106863149e-08]"
0306630201,0,0,"[1.0, 1.5458807567370059e-09]"
0401360301,0,0,"[1.0, 7.735549978349354e-10]"
0411980401,1,0,"[0.9998776912689209, 0.000122326600831002]"
0725200301,0,0,"[1.0, 2.2680703537503177e-08]"
0200670301,0,0,"[1.0, 4.833186295627456e-08]"
0893810501,1,0,"[0.9761031270027161, 0.023896800354123116]"
0891800601,0,0,"[1.0, 2.894857908941617e-09]"
0805080401,0,0,"[1.0, 1.8031960369313538e-09]"
0864330301,0,0,"[1.0, 3.4329585840708887e-09]"
0870830301,0,0,"[1.0, 2.474014049180795e-11]"
0691570101,0,0,"[1.0, 7.87356957410168e-10]"
0803670601,0,0,"[1.0, 1.948919498007129e-10]"
0200670201,0,0,"[1.0, 1.7060891588371874e-09]"
0761630201,0,0,"[0.9995619654655457, 0.0004380012978799641]"
0556090101,0,0,"[1.0, 1.4059726993753685e-10]"
0864560101,1,1,"[0.015847064554691315, 0.9841529726982117]"
0551870401,0,0,"[1.0, 8.34373629216012e-12]"
0603260201,0,0,"[1.0, 3.491883449058264e-10]"
0145800101,0,0,"[1.0, 1.3740086846070199e-10]"
0870830201,0,0,"[1.0, 9.677966761323376e-11]"
0861910201,1,1,"[0.00011766030365834013, 0.9998823404312134]"
0870830401,0,0,"[1.0, 3.520280638172335e-12]"
0872390101,1,1,"[0.30575886368751526, 0.6942411661148071]"
0803671001,0,0,"[1.0, 7.70781716230573e-10]"
0864330401,0,0,"[1.0, 3.1890847740356776e-09]"
0864330201,0,0,"[1.0, 5.457754248539004e-10]"
0651790201,0,0,"[1.0, 3.6604536068907123e-10]"
0500730201,0,0,"[1.0, 1.372366387197843e-10]"
0152170501,0,0,"[1.0, 9.303854908715437e-11]"
0861910301,1,0,"[0.9999995231628418, 4.3593843201961135e-07]"
0851180501,1,1,"[0.007902217097580433, 0.9920977354049683]"
0784510301,0,0,"[1.0, 3.1345848139352483e-10]"
0794581201,0,0,"[1.0, 1.472261201840297e-10]"
0725200101,0,0,"[1.0, 1.3321121983267403e-08]"
0112550601,0,0,"[1.0, 3.1616729234684726e-09]"
0551870601,0,0,"[1.0, 7.874707136368286e-11]"
0790650101,0,0,"[1.0, 6.648398276354328e-09]"
0761630101,0,0,"[0.9999933242797852, 6.616289738303749e-06]"
0551450101,0,0,"[1.0, 5.669605340763439e-10]"
0803671101,0,0,"[1.0, 2.5789321789204678e-09]"
0803670501,0,0,"[1.0, 2.0394487487696011e-10]"
0870830101,0,0,"[1.0, 2.9288332176191645e-11]"
0761630301,0,0,"[0.9999948740005493, 5.138548658578657e-06]"
0510011501,0,0,"[1.0, 4.597234792926865e-16]"
0306630101,0,0,"[1.0, 3.3159779366798148e-09]"
0657820101,0,0,"[1.0, 2.905938600861191e-09]"
0500730101,0,0,"[1.0, 1.6694556848051434e-10]"
0831790701,1,1,"[0.03298015519976616, 0.9670198559761047]"
0411980101,0,0,"[1.0, 5.519013579480259e-10]"
0200670401,0,0,"[1.0, 3.591297537131055e-10]"
0805080501,0,0,"[1.0, 2.0328078109699277e-10]"
0124710801,1,1,"[7.154273771448061e-05, 0.9999284744262695]"
0311190101,0,0,"[1.0, 1.494406731694653e-08]"
0864330101,1,1,"[0.002577449893578887, 0.9974225759506226]"
0823680101,1,1,"[0.21151748299598694, 0.7884825468063354]"
0200670101,0,0,"[1.0, 2.130945420120156e-10]"
0851180401,1,1,"[0.02856469340622425, 0.9714353084564209]"
0401360101,0,0,"[1.0, 1.2970042817528338e-08]"
0842340201,0,0,"[1.0, 3.602913245526196e-10]"
0401360201,0,0,"[1.0, 1.5013963683419007e-10]"
0112551701,0,0,"[1.0, 1.4535396219983454e-09]"
0304190101,0,0,"[0.9999743700027466, 2.5687881134217605e-05]"
0740960101,0,0,"[1.0, 8.592969669152239e-10]"
0862760201,0,0,"[1.0, 1.0546500561758876e-08]"
