OBSID,Real Label,Pred Label,Probabilities
0411980401,1,1,"[0.018319495022296906, 0.9816805124282837]"
0823680101,1,1,"[3.326679802739818e-07, 0.9999996423721313]"
0831790701,1,1,"[1.8972956183915812e-07, 0.9999997615814209]"
0411980101,0,0,"[0.5329248905181885, 0.4670751094818115]"
0790650101,0,0,"[0.7927507758140564, 0.20724917948246002]"
0200670101,0,1,"[4.114666887986289e-16, 1.0]"
0803671001,0,1,"[0.23271173238754272, 0.767288327217102]"
0401360301,0,1,"[0.07912863790988922, 0.920871376991272]"
0200670301,0,1,"[0.39126816391944885, 0.6087318658828735]"
0510011501,0,1,"[2.651784174190208e-12, 1.0]"
0311190101,0,0,"[0.7784494161605835, 0.22155064344406128]"
0861910301,1,0,"[0.731220543384552, 0.268779456615448]"
0725200301,0,0,"[0.5912125706672668, 0.40878745913505554]"
0851180501,1,1,"[6.26959675287253e-08, 0.9999998807907104]"
0556090101,0,1,"[0.41694003343582153, 0.5830599665641785]"
0112551701,0,1,"[0.47444799542427063, 0.525551974773407]"
0651790201,0,1,"[0.11127473413944244, 0.8887253403663635]"
0870830201,0,1,"[0.1273614466190338, 0.8726385235786438]"
0500730201,0,1,"[0.445380300283432, 0.5546196699142456]"
0691570101,0,1,"[0.3781639039516449, 0.6218360662460327]"
0200670201,0,1,"[9.445712416531977e-20, 1.0]"
0872390101,1,1,"[2.618460559489222e-09, 1.0]"
0112550601,0,1,"[0.12038857489824295, 0.8796114325523376]"
0851180401,1,1,"[2.9404187529280534e-08, 1.0]"
0761630201,0,1,"[0.00033143910695798695, 0.9996685981750488]"
0551870601,0,1,"[0.1487220674753189, 0.8512778878211975]"
0551450101,0,1,"[0.46201592683792114, 0.5379840731620789]"
0111790101,0,1,"[0.22438973188400269, 0.7756102681159973]"
0306630101,0,1,"[0.019339967519044876, 0.9806600213050842]"
0761630301,1,1,"[0.00421324884518981, 0.995786726474762]"
0200670401,0,1,"[0.02570623718202114, 0.9742937684059143]"
0864330301,0,0,"[0.6532293558120728, 0.346770703792572]"
0870830101,0,1,"[0.3262541890144348, 0.6737458109855652]"
0803671101,0,1,"[0.02471413090825081, 0.9752858281135559]"
0145800101,0,1,"[0.002033117227256298, 0.9979668259620667]"
0794581201,0,0,"[0.5266073942184448, 0.4733925759792328]"
0603260201,0,1,"[0.00155683106277138, 0.9984431862831116]"
0805080401,0,1,"[0.1660783290863037, 0.8339216709136963]"
0093641501,0,0,"[0.5745537877082825, 0.42544621229171753]"
0761630101,0,1,"[1.599579917410665e-07, 0.9999998807907104]"
0124710801,1,1,"[8.184919693121628e-07, 0.9999991655349731]"
0864330101,1,1,"[0.0003828055923804641, 0.9996172189712524]"
0870830301,0,1,"[0.09322620928287506, 0.9067738056182861]"
0306630201,0,1,"[0.07833584398031235, 0.9216641187667847]"
0893810501,1,1,"[2.315562142030103e-06, 0.9999977350234985]"
0803670601,0,1,"[0.26888740062713623, 0.7311126589775085]"
0842340201,0,0,"[0.7000220417976379, 0.2999778985977173]"
0200920101,0,1,"[0.0008753963629715145, 0.9991245865821838]"
0864330401,0,0,"[0.7341020107269287, 0.2658979892730713]"
0093641701,0,0,"[0.9223997592926025, 0.07760021090507507]"
0891800601,0,1,"[0.009007969871163368, 0.9909920692443848]"
0401360101,0,0,"[0.6417459845542908, 0.3582540452480316]"
0657820101,0,0,"[0.6025554537773132, 0.3974445164203644]"
0864330201,0,0,"[0.7263736724853516, 0.27362632751464844]"
0864560101,1,1,"[1.5121513285976107e-07, 0.9999998807907104]"
0784510301,0,1,"[0.024172594770789146, 0.9758274555206299]"
0862760201,0,1,"[0.40651410818099976, 0.5934858918190002]"
0304190101,0,1,"[3.6730092300985007e-09, 1.0]"
0152170501,0,0,"[0.6502158045768738, 0.3497841954231262]"
0861910201,1,1,"[3.769856871116417e-09, 1.0]"
0093641601,0,0,"[0.935686469078064, 0.06431353837251663]"
0805080501,0,1,"[0.30559176206588745, 0.6944081783294678]"
0551870401,0,1,"[0.04453086107969284, 0.9554691314697266]"
0500730101,0,1,"[0.049265824258327484, 0.9507341384887695]"
0725200101,0,0,"[0.758055567741394, 0.24194447696208954]"
0803670501,0,1,"[0.23329311609268188, 0.7667068839073181]"
0870830401,0,1,"[0.40416279435157776, 0.5958372354507446]"
0401360201,0,1,"[0.16027094423770905, 0.8397290706634521]"
0740960101,0,0,"[0.5836169123649597, 0.41638317704200745]"
