OBSID,Real Label,Pred Label,Probabilities
0864330201,0,0,"[1.0, 4.9768434112176794e-18]"
0500730201,0,0,"[1.0, 2.398419240989824e-10]"
0864560101,1,1,"[1.832973595128351e-08, 1.0]"
0306630201,0,0,"[1.0, 2.590634683771048e-14]"
0862760201,0,0,"[1.0, 3.408344184663292e-08]"
0200670101,0,1,"[1.9992755824205233e-06, 0.9999979734420776]"
0805080501,0,0,"[1.0, 1.6555454784850099e-09]"
0657820101,0,0,"[1.0, 5.7273981113326045e-09]"
0864330401,0,0,"[1.0, 3.40844893304828e-15]"
0112551701,0,0,"[1.0, 4.3582096265204484e-11]"
0111790101,0,0,"[1.0, 3.81037909558124e-11]"
0870830401,0,0,"[1.0, 3.5851668313789664e-13]"
0306630101,0,0,"[1.0, 2.8607138071568656e-15]"
0891800601,0,0,"[1.0, 2.528062648110563e-09]"
0740960101,0,0,"[1.0, 8.481199076371126e-11]"
0725200101,0,0,"[1.0, 1.2516850620217235e-12]"
0803670601,0,0,"[1.0, 1.9987600463622357e-09]"
0803671001,0,0,"[1.0, 9.412978840828146e-09]"
0401360101,0,0,"[1.0, 3.817791915938784e-11]"
0411980101,0,0,"[1.0, 4.684540255706082e-11]"
0304190101,0,1,"[8.286441470772843e-07, 0.9999991655349731]"
0794581201,0,0,"[1.0, 2.7949894135237408e-11]"
0651790201,0,0,"[1.0, 1.4391366986998833e-09]"
0864330301,0,0,"[1.0, 8.707466692126076e-11]"
0870830301,0,0,"[1.0, 8.326955791559953e-10]"
0861910201,1,1,"[4.6783907237113453e-07, 0.9999995231628418]"
0556090101,0,0,"[1.0, 1.316667219697365e-09]"
0761630301,0,0,"[0.9999972581863403, 2.710737817324116e-06]"
0790650101,0,0,"[1.0, 1.0566204967044138e-17]"
0145800101,0,0,"[1.0, 1.2070953125942196e-08]"
0200670301,0,0,"[1.0, 3.760965761046009e-09]"
0124710801,1,1,"[6.373928052028077e-09, 1.0]"
0851180401,1,0,"[0.9999600648880005, 3.9991780795389786e-05]"
0861910301,1,0,"[1.0, 2.9471405847773636e-26]"
0603260201,0,0,"[1.0, 2.7452930553839572e-11]"
0803670501,0,0,"[1.0, 8.090799141768912e-10]"
0551870401,0,0,"[1.0, 4.03256317227374e-10]"
0870830101,0,0,"[1.0, 8.613727509043656e-10]"
0870830201,0,0,"[1.0, 5.0709301124482464e-14]"
0200670401,0,0,"[1.0, 1.2050525910467513e-08]"
0200920101,0,0,"[1.0, 2.539018474634336e-12]"
0784510301,0,0,"[1.0, 1.977503751027232e-11]"
0725200301,0,0,"[1.0, 1.508243183123703e-12]"
0152170501,0,0,"[1.0, 4.64281768586261e-09]"
0551450101,0,0,"[0.9999998807907104, 9.085155028287772e-08]"
0805080401,0,0,"[1.0, 2.0876615713927293e-10]"
0691570101,0,0,"[1.0, 2.2029227400577334e-12]"
0311190101,0,0,"[1.0, 3.7277090760097674e-19]"
0823680101,1,1,"[1.3258849094199832e-06, 0.9999986886978149]"
0551870601,0,0,"[1.0, 1.189028320247587e-10]"
0761630101,0,1,"[0.000301455263979733, 0.9996985197067261]"
0401360201,0,0,"[1.0, 5.848643791495078e-09]"
0842340201,0,0,"[1.0, 6.978151390057974e-10]"
0761630201,0,0,"[1.0, 2.3401097140780813e-13]"
0411980401,1,1,"[1.3722980156671838e-06, 0.9999985694885254]"
0500730101,0,0,"[1.0, 1.811289784825476e-09]"
0893810501,1,1,"[7.003390578574908e-07, 0.9999992847442627]"
0831790701,1,1,"[1.307832064867398e-09, 1.0]"
0851180501,1,1,"[2.1813129080783256e-10, 1.0]"
0401360301,0,0,"[1.0, 4.662891850415463e-09]"
0112550601,0,0,"[1.0, 1.1854617287809788e-10]"
0872390101,1,1,"[2.01086147733065e-10, 1.0]"
0803671101,0,0,"[1.0, 3.261666492448967e-10]"
0864330101,1,1,"[3.202222274012456e-07, 0.9999996423721313]"
