OBSID,Real Label,Pred Label,Probabilities
0784510301,0,1,"[0.4363767206668854, 0.5636233687400818]"
0864330301,0,0,"[0.9976713061332703, 0.0023286393843591213]"
0111790101,0,0,"[0.9959327578544617, 0.0040672216564416885]"
0803670501,0,1,"[0.037318095564842224, 0.9626818895339966]"
0870830301,0,1,"[0.1607009321451187, 0.8392990827560425]"
0401360101,0,1,"[0.35256853699684143, 0.6474314332008362]"
0893810501,1,1,"[0.0028571344446390867, 0.9971428513526917]"
0411980401,1,0,"[0.5845646858215332, 0.4154353141784668]"
0401360201,0,1,"[0.4190874993801117, 0.5809125304222107]"
0803670601,0,1,"[0.06650008261203766, 0.9334999322891235]"
0740960101,0,0,"[0.959291398525238, 0.04070855304598808]"
0200920101,0,1,"[0.04738782346248627, 0.9526122212409973]"
0891800601,0,1,"[0.35649237036705017, 0.6435075998306274]"
0510011501,0,1,"[0.0005470843752846122, 0.9994528889656067]"
0556090101,0,1,"[0.24082224071025848, 0.7591778039932251]"
0761630201,0,1,"[0.4909810423851013, 0.5090190172195435]"
0790650101,0,0,"[0.9999990463256836, 9.74043132373481e-07]"
0870830401,0,1,"[0.17759303748607635, 0.8224068880081177]"
0311190101,0,0,"[0.9999998807907104, 6.84189558342041e-08]"
0304190101,0,1,"[0.0009525560890324414, 0.9990474581718445]"
0306630101,0,0,"[0.6265531182289124, 0.3734467923641205]"
0725200301,0,0,"[0.9870008230209351, 0.01299910806119442]"
0411980101,0,0,"[0.6258634328842163, 0.3741365373134613]"
0861910201,1,1,"[0.00765175512060523, 0.9923481941223145]"
0306630201,0,1,"[0.36640703678131104, 0.6335929036140442]"
0691570101,0,0,"[0.9974918365478516, 0.0025081303901970387]"
0500730101,0,1,"[0.4754650890827179, 0.5245348811149597]"
0725200101,0,0,"[0.9994286894798279, 0.000571278971619904]"
0551450101,0,1,"[0.18994061648845673, 0.8100593686103821]"
0145800101,0,1,"[0.04841766506433487, 0.9515823125839233]"
0200670301,0,1,"[0.028319505974650383, 0.9716804623603821]"
0862760201,0,1,"[0.060850780457258224, 0.9391492605209351]"
0603260201,0,1,"[0.3497484028339386, 0.650251567363739]"
0803671001,0,1,"[0.4644487202167511, 0.5355513095855713]"
0124710801,1,1,"[0.004393147770315409, 0.9956068396568298]"
0805080401,0,0,"[0.8493473529815674, 0.150652676820755]"
0864330401,0,0,"[0.9830814003944397, 0.016918551176786423]"
0112550601,0,1,"[0.0010957735357806087, 0.9989042282104492]"
0152170501,0,0,"[0.9223511219024658, 0.07764890044927597]"
0761630101,0,1,"[0.07996080815792084, 0.920039176940918]"
0823680101,1,1,"[0.026435866951942444, 0.973564088344574]"
0761630301,0,0,"[0.533463180065155, 0.4665367901325226]"
0551870401,0,1,"[0.039977218955755234, 0.9600228071212769]"
0200670201,0,1,"[0.0040040398016572, 0.9959959983825684]"
0112551701,0,0,"[0.9981830716133118, 0.001816919888369739]"
0864330101,1,1,"[0.018945401534438133, 0.9810545444488525]"
0864330201,0,0,"[0.9892942905426025, 0.010705704800784588]"
0200670101,0,0,"[0.6959856748580933, 0.3040143549442291]"
0861910301,1,0,"[1.0, 5.618680000429865e-12]"
0500730201,0,0,"[0.5097965598106384, 0.4902034401893616]"
0870830101,0,1,"[0.019673600792884827, 0.9803264141082764]"
0551870601,0,0,"[0.5065263509750366, 0.49347367882728577]"
0803671101,0,0,"[0.6235108971595764, 0.37648913264274597]"
0851180501,1,1,"[6.371788458636729e-06, 0.9999936819076538]"
0864560101,1,1,"[1.2184132174297702e-05, 0.9999878406524658]"
0831790701,1,1,"[0.00040333601646125317, 0.9995966553688049]"
0842340201,0,0,"[0.8019158244132996, 0.19808420538902283]"
0870830201,0,1,"[0.06871813535690308, 0.9312818646430969]"
0401360301,0,0,"[0.9306197166442871, 0.0693802535533905]"
0805080501,0,1,"[0.35248008370399475, 0.6475199460983276]"
0851180401,1,1,"[5.805809632875025e-05, 0.9999419450759888]"
0794581201,0,1,"[0.2908276617527008, 0.7091723084449768]"
0651790201,0,1,"[0.11950915306806564, 0.8804908394813538]"
0657820101,0,0,"[0.9932882189750671, 0.0067118024453520775]"
0200670401,0,0,"[0.7611542344093323, 0.23884575068950653]"
0872390101,1,1,"[0.0013949795393273234, 0.9986050724983215]"
