OBSID,Real Label,Pred Label,Probabilities
0861910301,1,0,"[0.5, 0.5]"
0200920101,0,0,"[0.5, 0.5]"
0200670101,0,0,"[0.5, 0.5]"
0691570101,0,0,"[0.5, 0.5]"
0761630201,0,1,"[0.3995891809463501, 0.6004108786582947]"
0870830301,0,0,"[0.5, 0.5]"
0725200301,0,0,"[0.5, 0.5]"
0401360301,0,0,"[0.5, 0.5]"
0864560101,1,1,"[0.0009306042338721454, 0.9990693926811218]"
0740960101,0,0,"[0.5, 0.5]"
0725200101,0,0,"[0.5, 0.5]"
0851180401,1,1,"[2.726465027080849e-06, 0.9999972581863403]"
0200670301,0,0,"[0.5, 0.5]"
0145800101,0,0,"[0.5, 0.5]"
0401360201,0,0,"[0.5, 0.5]"
0870830401,0,0,"[0.5, 0.5]"
0152170501,0,0,"[0.5, 0.5]"
0864330401,0,0,"[0.5, 0.5]"
0411980401,1,1,"[0.09661425650119781, 0.9033857583999634]"
0411980101,0,0,"[0.5, 0.5]"
0872390101,1,1,"[6.75335604682914e-06, 0.9999932050704956]"
0651790201,0,1,"[0.3930589258670807, 0.6069411039352417]"
0893810501,1,1,"[0.0003704541886691004, 0.9996294975280762]"
0111790101,0,0,"[0.5, 0.5]"
0306630201,0,0,"[0.5, 0.5]"
0803671101,0,0,"[0.5, 0.5]"
0864330301,0,0,"[0.5, 0.5]"
0842340201,0,0,"[0.5, 0.5]"
0794581201,0,0,"[0.5, 0.5]"
0761630301,0,1,"[0.15436483919620514, 0.845635175704956]"
0500730201,0,0,"[0.5, 0.5]"
0304190101,0,0,"[0.5, 0.5]"
0862760201,0,1,"[0.4502279758453369, 0.5497719645500183]"
0864330101,1,1,"[4.710414941655472e-05, 0.9999529123306274]"
0790650101,0,0,"[0.5, 0.5]"
0861910201,1,1,"[5.533642615773715e-05, 0.9999446868896484]"
0500730101,0,0,"[0.5, 0.5]"
0784510301,0,0,"[0.5, 0.5]"
0805080401,0,0,"[0.5, 0.5]"
0657820101,0,0,"[0.5, 0.5]"
0306630101,0,1,"[0.10509729385375977, 0.894902765750885]"
0805080501,0,0,"[0.5, 0.5]"
0761630101,0,1,"[0.014271009713411331, 0.9857289791107178]"
0124710801,1,1,"[0.00032132380874827504, 0.9996787309646606]"
0311190101,0,0,"[0.5, 0.5]"
0803671001,0,0,"[0.5, 0.5]"
0803670501,0,0,"[0.5, 0.5]"
0556090101,0,0,"[0.5, 0.5]"
0891800601,0,0,"[0.5, 0.5]"
0803670601,0,0,"[0.5, 0.5]"
0831790701,1,1,"[4.488553031478659e-07, 0.9999995231628418]"
0823680101,1,1,"[2.9006992917857133e-05, 0.9999710321426392]"
0200670401,0,0,"[0.5, 0.5]"
0851180501,1,1,"[8.864426490617916e-05, 0.9999113082885742]"
0112551701,0,0,"[0.5, 0.5]"
0870830101,0,0,"[0.5, 0.5]"
0603260201,0,0,"[0.5, 0.5]"
0551870601,0,0,"[0.5, 0.5]"
0551870401,0,0,"[0.5, 0.5]"
0551450101,0,0,"[0.5, 0.5]"
0401360101,0,0,"[0.5, 0.5]"
0112550601,0,0,"[0.5, 0.5]"
0864330201,0,0,"[0.5, 0.5]"
0870830201,0,0,"[0.5, 0.5]"
