OBSID,Real Label,Pred Label,Probabilities
0411980101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0500730201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0411980401,1,0,"[0.9063491225242615, 0.0936509296298027]"
0761630101,0,1,"[1.2088127050446928e-06, 0.9999988079071045]"
0870830301,0,0,"[0.9093620181083679, 0.09063801914453506]"
0740960101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0862760201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0152170501,0,0,"[0.9093620181083679, 0.09063801914453506]"
0803671101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0111790101,0,0,"[0.8816779255867004, 0.11832214146852493]"
0870830101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0761630301,0,0,"[0.9093620181083679, 0.09063801914453506]"
0805080401,0,0,"[0.9093620181083679, 0.09063801914453506]"
0551870401,0,0,"[0.9093620181083679, 0.09063801914453506]"
0112550601,0,0,"[0.9093620181083679, 0.09063801914453506]"
0864330101,1,1,"[4.834138617452402e-22, 1.0]"
0870830401,0,0,"[0.9093620181083679, 0.09063801914453506]"
0200920101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0145800101,0,0,"[0.99436354637146, 0.005636411253362894]"
0784510301,0,0,"[0.9093620181083679, 0.09063801914453506]"
0304190101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0864330401,0,0,"[0.9093620181083679, 0.09063801914453506]"
0401360301,0,0,"[0.9093620181083679, 0.09063801914453506]"
0861910301,1,0,"[0.9093620181083679, 0.09063801914453506]"
0794581201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0551450101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0803670501,0,0,"[0.9093620181083679, 0.09063801914453506]"
0861910201,1,1,"[2.1820039050997196e-21, 1.0]"
0893810501,1,1,"[0.00035274328547529876, 0.9996472597122192]"
0691570101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0761630201,0,0,"[0.8267567753791809, 0.1732432097196579]"
0803670601,0,0,"[0.9093620181083679, 0.09063801914453506]"
0651790201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0803671001,0,0,"[0.8179904222488403, 0.1820095181465149]"
0870830201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0306630101,0,0,"[0.566260039806366, 0.43373996019363403]"
0556090101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0823680101,1,1,"[4.281939247618993e-09, 1.0]"
0306630201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0851180401,1,1,"[1.8978774376176254e-14, 1.0]"
0500730101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0805080501,0,0,"[0.9093620181083679, 0.09063801914453506]"
0311190101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0200670301,0,0,"[0.9093620181083679, 0.09063801914453506]"
0124710801,1,1,"[9.018669568555937e-19, 1.0]"
0112551701,0,0,"[0.9093620181083679, 0.09063801914453506]"
0725200101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0891800601,0,0,"[0.9093620181083679, 0.09063801914453506]"
0551870601,0,0,"[0.9093620181083679, 0.09063801914453506]"
0200670401,0,0,"[0.9093620181083679, 0.09063801914453506]"
0864560101,1,1,"[3.4300722262514682e-09, 1.0]"
0603260201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0872390101,1,1,"[5.746368936243584e-10, 1.0]"
0401360201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0851180501,1,1,"[2.265479906782275e-06, 0.9999977350234985]"
0725200301,0,0,"[0.9093620181083679, 0.09063801914453506]"
0200670101,0,0,"[0.9069977402687073, 0.0930023044347763]"
0831790701,1,1,"[1.6788024269735272e-17, 1.0]"
0864330201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0657820101,0,0,"[0.9588959813117981, 0.04110405594110489]"
0864330301,0,0,"[0.9525155425071716, 0.04748447984457016]"
0842340201,0,0,"[0.9093620181083679, 0.09063801914453506]"
0401360101,0,0,"[0.9093620181083679, 0.09063801914453506]"
0790650101,0,0,"[0.9093620181083679, 0.09063801914453506]"
