OBSID,Real Label,Pred Label,Probabilities
0556090101,0,1,"[0.4437558054924011, 0.5562441945075989]"
0093641601,0,0,"[0.5, 0.5]"
0870830401,0,1,"[0.3145245909690857, 0.6854754090309143]"
0803670601,0,1,"[0.41894322633743286, 0.5810567736625671]"
0145800101,0,1,"[0.1328154355287552, 0.8671845197677612]"
0651790201,0,1,"[0.27504706382751465, 0.7249529361724854]"
0864330401,0,1,"[0.4993397295475006, 0.5006603598594666]"
0823680101,1,1,"[0.023705605417490005, 0.9762943387031555]"
0761630101,0,1,"[0.18862907588481903, 0.8113709092140198]"
0111790101,0,1,"[0.33971765637397766, 0.6602823138237]"
0784510301,0,1,"[0.37109747529029846, 0.6289025545120239]"
0870830101,0,1,"[0.37890931963920593, 0.6210906505584717]"
0831790701,1,1,"[0.023188255727291107, 0.9768117070198059]"
0200920101,0,1,"[0.1656329333782196, 0.834367036819458]"
0551870601,0,1,"[0.20244117081165314, 0.7975588440895081]"
0510011501,0,1,"[0.012901956215500832, 0.9870980381965637]"
0864560101,1,1,"[0.023357324302196503, 0.9766427278518677]"
0761630201,0,1,"[0.16871030628681183, 0.8312896490097046]"
0411980401,1,1,"[0.24834895133972168, 0.7516511082649231]"
0805080501,0,1,"[0.3190048336982727, 0.6809951663017273]"
0311190101,0,1,"[0.4777379035949707, 0.5222620964050293]"
0093641501,0,1,"[0.4832206964492798, 0.5167793035507202]"
0411980101,0,0,"[0.5, 0.5]"
0691570101,0,1,"[0.33395370841026306, 0.6660463213920593]"
0864330101,1,1,"[0.10532905906438828, 0.8946709036827087]"
0851180401,1,1,"[0.02611961029469967, 0.9738803505897522]"
0500730101,0,1,"[0.26900023221969604, 0.7309998273849487]"
0152170501,0,1,"[0.465536892414093, 0.5344630479812622]"
0891800601,0,1,"[0.2833898365497589, 0.7166101336479187]"
0790650101,0,1,"[0.4999760687351227, 0.5000239610671997]"
0551450101,0,1,"[0.3396714925765991, 0.6603285670280457]"
0862760201,0,1,"[0.35779598355293274, 0.6422039866447449]"
0093641701,0,0,"[0.5, 0.5]"
0112551701,0,1,"[0.4176243543624878, 0.582375705242157]"
0657820101,0,1,"[0.4390101730823517, 0.5609897971153259]"
0401360201,0,1,"[0.3416505753993988, 0.6583493947982788]"
0200670301,0,1,"[0.43778836727142334, 0.5622116327285767]"
0861910301,1,1,"[0.3436290919780731, 0.6563709378242493]"
0725200101,0,1,"[0.44795334339141846, 0.5520467162132263]"
0803670501,0,1,"[0.3326420187950134, 0.6673579216003418]"
0864330201,0,1,"[0.451886385679245, 0.5481137037277222]"
0803671001,0,1,"[0.23910847306251526, 0.7608914971351624]"
0306630101,0,1,"[0.23976783454418182, 0.7602322101593018]"
0124710801,1,1,"[0.017085477709770203, 0.9829145073890686]"
0870830201,0,1,"[0.16457727551460266, 0.835422694683075]"
0112550601,0,1,"[0.21763722598552704, 0.7823627591133118]"
0401360101,0,1,"[0.4559209644794464, 0.5440790057182312]"
0603260201,0,1,"[0.040182873606681824, 0.9598171710968018]"
0794581201,0,1,"[0.42516443133354187, 0.5748355388641357]"
0864330301,0,1,"[0.39881935715675354, 0.6011806726455688]"
0803671101,0,1,"[0.25521039962768555, 0.7447895407676697]"
0401360301,0,1,"[0.21250246465206146, 0.7874975204467773]"
0851180501,1,1,"[0.02578679658472538, 0.974213182926178]"
0842340201,0,1,"[0.44537052512168884, 0.5546294450759888]"
0725200301,0,1,"[0.41008955240249634, 0.5899104475975037]"
0200670201,0,1,"[0.2792278528213501, 0.7207720875740051]"
0306630201,0,1,"[0.3035804033279419, 0.6964195966720581]"
0200670401,0,1,"[0.41573283076286316, 0.5842671990394592]"
0870830301,0,1,"[0.3578251898288727, 0.6421747803688049]"
0551870401,0,1,"[0.30263346433639526, 0.6973665356636047]"
0805080401,0,1,"[0.3344208300113678, 0.6655791997909546]"
0893810501,1,1,"[0.04832923784852028, 0.9516708254814148]"
0872390101,1,1,"[0.035198621451854706, 0.9648013114929199]"
0761630301,1,1,"[0.23019245266914368, 0.7698075175285339]"
0500730201,0,1,"[0.3962205648422241, 0.6037794351577759]"
0861910201,1,1,"[0.014841386117041111, 0.9851586222648621]"
0200670101,0,1,"[0.21056266129016876, 0.7894372940063477]"
0740960101,0,1,"[0.38511329889297485, 0.6148866415023804]"
0304190101,0,1,"[0.18176621198654175, 0.8182337880134583]"
