OBSID,Real Label,Pred Label,Probabilities
0401360301,0,1,"[0.40309393405914307, 0.5969061255455017]"
0870830401,0,0,"[0.7630711793899536, 0.23692885041236877]"
0893810501,1,1,"[7.033582605231459e-09, 1.0]"
0784510301,0,1,"[0.10366938263177872, 0.8963306546211243]"
0864330201,0,0,"[0.8748413920402527, 0.12515860795974731]"
0200670201,0,1,"[3.048887046828855e-15, 1.0]"
0093641701,0,0,"[0.8399522304534912, 0.1600477546453476]"
0805080401,0,0,"[0.8340118527412415, 0.16598814725875854]"
0761630101,0,1,"[4.139950397075154e-05, 0.9999586343765259]"
0500730101,0,0,"[0.5986111164093018, 0.40138891339302063]"
0500730201,0,0,"[0.8314062356948853, 0.16859380900859833]"
0093641501,0,0,"[0.8213328719139099, 0.1786671131849289]"
0864560101,1,1,"[1.0379555988038192e-06, 0.999998927116394]"
0891800601,0,1,"[0.020961476489901543, 0.9790385365486145]"
0124710801,1,1,"[1.1317834491819667e-07, 0.9999998807907104]"
0657820101,0,0,"[0.8787693381309509, 0.12123072147369385]"
0805080501,0,0,"[0.8515918254852295, 0.14840814471244812]"
0145800101,0,1,"[0.023745931684970856, 0.9762541055679321]"
0803670601,0,0,"[0.7493923902511597, 0.25060757994651794]"
0803671101,0,1,"[0.4231257140636444, 0.5768742561340332]"
0691570101,0,0,"[0.8489952683448792, 0.15100479125976562]"
0200670401,0,1,"[0.446214884519577, 0.5537851452827454]"
0556090101,0,0,"[0.8283007144927979, 0.17169925570487976]"
0725200101,0,0,"[0.8845198154449463, 0.11548018455505371]"
0551870601,0,0,"[0.6086979508399963, 0.39130207896232605]"
0603260201,0,1,"[7.970446313265711e-05, 0.9999202489852905]"
0510011501,0,1,"[2.883753077911194e-13, 1.0]"
0864330301,0,0,"[0.8721575140953064, 0.1278424859046936]"
0306630201,0,0,"[0.7474488019943237, 0.25255122780799866]"
0551870401,0,1,"[0.07317018508911133, 0.9268298149108887]"
0870830201,0,0,"[0.5629827976226807, 0.43701717257499695]"
0851180401,1,1,"[5.738198805005368e-10, 1.0]"
0401360101,0,0,"[0.8640573024749756, 0.1359427124261856]"
0200920101,0,1,"[0.007298496551811695, 0.992701530456543]"
0651790201,0,1,"[0.26774659752845764, 0.7322534322738647]"
0803670501,0,1,"[0.311289519071579, 0.6887105107307434]"
0864330401,0,0,"[0.8765484094619751, 0.12345156818628311]"
0411980101,0,0,"[0.8682039976119995, 0.13179592788219452]"
0306630101,0,1,"[0.4742793142795563, 0.5257206559181213]"
0551450101,0,0,"[0.8631316423416138, 0.136868417263031]"
0794581201,0,0,"[0.8638628125190735, 0.1361372023820877]"
0200670301,0,0,"[0.8615354895591736, 0.1384645253419876]"
0761630301,0,1,"[0.020839650183916092, 0.9791603684425354]"
0304190101,0,1,"[3.0924251603892117e-08, 1.0]"
0112550601,0,1,"[0.13012778759002686, 0.8698721528053284]"
0870830101,0,0,"[0.7766910195350647, 0.22330893576145172]"
0861910301,1,0,"[0.8676237463951111, 0.1323762834072113]"
0872390101,1,1,"[2.4878456933441484e-11, 1.0]"
0740960101,0,0,"[0.8705757856369019, 0.12942416965961456]"
0401360201,0,0,"[0.7506555914878845, 0.2493443787097931]"
0112551701,0,0,"[0.8709964156150818, 0.1290036141872406]"
0093641601,0,0,"[0.8752723932266235, 0.12472762167453766]"
0803671001,0,0,"[0.7580143213272095, 0.24198569357395172]"
0761630201,0,1,"[0.002869324292987585, 0.9971306920051575]"
0851180501,1,1,"[1.3395239584212959e-08, 1.0]"
0411980401,1,0,"[0.5797571539878845, 0.4202428162097931]"
0111790101,0,0,"[0.877238929271698, 0.12276101857423782]"
0870830301,0,0,"[0.5534003973007202, 0.4465995728969574]"
0200670101,0,1,"[5.344744015856745e-14, 1.0]"
0831790701,1,1,"[2.605793185395111e-11, 1.0]"
0823680101,1,1,"[1.5241953477129755e-08, 1.0]"
0152170501,0,0,"[0.8703698515892029, 0.1296301931142807]"
0864330101,1,1,"[0.006473568733781576, 0.9935264587402344]"
0861910201,1,1,"[1.5455135837783018e-07, 0.9999998807907104]"
0842340201,0,0,"[0.8701700568199158, 0.12982991337776184]"
0311190101,0,0,"[0.8867913484573364, 0.11320868879556656]"
0790650101,0,0,"[0.8901628255844116, 0.10983709990978241]"
0725200301,0,0,"[0.8799751996994019, 0.12002485245466232]"
0862760201,0,0,"[0.8228980302810669, 0.17710191011428833]"
