OBSID,Real Label,Pred Label,Probabilities
0864330301,0,0,"[0.941838800907135, 0.05816122144460678]"
0500730201,0,0,"[0.8820005059242249, 0.11799949407577515]"
0124710801,1,1,"[1.2732485205058097e-11, 1.0]"
0872390101,1,1,"[7.249613132032096e-10, 1.0]"
0112550601,0,0,"[0.8781446814537048, 0.12185533344745636]"
0864330101,1,1,"[8.309101833230831e-15, 1.0]"
0401360201,0,0,"[0.8724368810653687, 0.12756305932998657]"
0691570101,0,0,"[0.876926600933075, 0.12307340651750565]"
0651790201,0,0,"[0.7630816102027893, 0.2369183450937271]"
0500730101,0,0,"[0.8751981258392334, 0.12480182945728302]"
0725200301,0,0,"[0.8764252662658691, 0.12357476353645325]"
0823680101,1,1,"[6.399573493354183e-08, 0.9999998807907104]"
0761630101,0,1,"[1.8634980733622797e-05, 0.9999814033508301]"
0803670601,0,0,"[0.8810280561447144, 0.11897194385528564]"
0831790701,1,1,"[1.9921107677952493e-13, 1.0]"
0200670401,0,0,"[0.9040523767471313, 0.09594766050577164]"
0803671001,0,1,"[0.43292975425720215, 0.5670702457427979]"
0870830201,0,0,"[0.8835203051567078, 0.11647967249155045]"
0306630201,0,0,"[0.8910651206970215, 0.1089349165558815]"
0556090101,0,0,"[0.8877435326576233, 0.1122564822435379]"
0842340201,0,0,"[0.8783913254737854, 0.12160871922969818]"
0200670301,0,0,"[0.7997725605964661, 0.20022739470005035]"
0551870601,0,0,"[0.8652474880218506, 0.13475249707698822]"
0657820101,0,0,"[0.9589683413505554, 0.041031643748283386]"
0401360301,0,0,"[0.8864396214485168, 0.11356030404567719]"
0803670501,0,0,"[0.8777315020561218, 0.12226847559213638]"
0851180501,1,1,"[2.1887456114200177e-06, 0.9999978542327881]"
0862760201,0,1,"[0.11953851580619812, 0.8804614543914795]"
0111790101,0,0,"[0.8340150713920593, 0.16598494350910187]"
0304190101,0,0,"[0.9152830839157104, 0.08471689373254776]"
0761630201,0,0,"[0.6063457727432251, 0.3936542570590973]"
0851180401,1,1,"[1.375216607257812e-11, 1.0]"
0790650101,0,0,"[0.889322817325592, 0.11067710816860199]"
0794581201,0,0,"[0.8312686681747437, 0.16873137652873993]"
0603260201,0,1,"[0.3244907855987549, 0.6755091547966003]"
0740960101,0,0,"[0.8795616626739502, 0.1204383447766304]"
0870830401,0,0,"[0.8127755522727966, 0.1872243583202362]"
0152170501,0,0,"[0.8879997730255127, 0.11200019717216492]"
0112551701,0,0,"[0.8969525694847107, 0.10304748266935349]"
0864330401,0,0,"[0.8957748413085938, 0.10422519594430923]"
0870830101,0,0,"[0.8725751042366028, 0.12742486596107483]"
0551450101,0,0,"[0.884164035320282, 0.11583598703145981]"
0761630301,0,0,"[0.9400323629379272, 0.05996762216091156]"
0145800101,0,0,"[0.9904072880744934, 0.00959275383502245]"
0784510301,0,0,"[0.8878360390663147, 0.11216391623020172]"
0551870401,0,0,"[0.8705683946609497, 0.1294316053390503]"
0891800601,0,0,"[0.9008448719978333, 0.09915515780448914]"
0861910301,1,0,"[0.8857857584953308, 0.11421425640583038]"
0311190101,0,0,"[0.8931000232696533, 0.10689996182918549]"
0870830301,0,0,"[0.8834108710289001, 0.11658915877342224]"
0306630101,0,1,"[0.26154547929763794, 0.7384544610977173]"
0200670101,0,0,"[0.8728497624397278, 0.12715031206607819]"
0200920101,0,0,"[0.9146695137023926, 0.08533047139644623]"
0864560101,1,1,"[3.5893501149075746e-07, 0.9999996423721313]"
0805080401,0,0,"[0.8633624315261841, 0.1366376131772995]"
0805080501,0,0,"[0.668224573135376, 0.331775426864624]"
0861910201,1,1,"[2.7861247380370213e-13, 1.0]"
0401360101,0,0,"[0.8824219107627869, 0.11757808923721313]"
0864330201,0,0,"[0.8482102751731873, 0.15178975462913513]"
0411980101,0,0,"[0.578272819519043, 0.42172715067863464]"
0411980401,1,0,"[0.7201500535011292, 0.27984997630119324]"
0893810501,1,1,"[2.8638196454267018e-06, 0.9999971389770508]"
0803671101,0,0,"[0.888558566570282, 0.11144138872623444]"
0725200101,0,0,"[0.8897146582603455, 0.11028535664081573]"
