OBSID,Real Label,Pred Label,Probabilities
0870830101,0,0,"[0.8741982579231262, 0.12580175697803497]"
0823680101,1,1,"[2.938084617178788e-13, 1.0]"
0790650101,0,0,"[0.903243362903595, 0.09675668925046921]"
0152170501,0,0,"[0.9028363227844238, 0.09716367721557617]"
0893810501,1,1,"[0.010854656808078289, 0.9891452789306641]"
0891800601,0,0,"[0.9059228301048279, 0.0940772145986557]"
0401360301,0,0,"[0.8991536498069763, 0.10084640979766846]"
0145800101,0,0,"[0.985249936580658, 0.014750052243471146]"
0864330101,1,1,"[9.746137093854637e-37, 1.0]"
0306630201,0,0,"[0.9023868441581726, 0.0976131334900856]"
0551870601,0,0,"[0.903158962726593, 0.09684108942747116]"
0864560101,1,1,"[3.088305183348754e-19, 1.0]"
0864330301,0,0,"[0.8892410397529602, 0.11075900495052338]"
0200670101,0,0,"[0.9042690992355347, 0.09573089331388474]"
0556090101,0,0,"[0.9058995246887207, 0.09410043805837631]"
0803671101,0,0,"[0.9029197096824646, 0.09708026051521301]"
0603260201,0,0,"[0.897913932800293, 0.10208608955144882]"
0851180501,1,1,"[4.110437576247683e-13, 1.0]"
0861910201,1,1,"[8.295517407740672e-37, 1.0]"
0311190101,0,0,"[0.9018747210502625, 0.09812527149915695]"
0803670601,0,0,"[0.9033968448638916, 0.09660317003726959]"
0551450101,0,0,"[0.8840768337249756, 0.11592315137386322]"
0401360101,0,0,"[0.8278603553771973, 0.17213962972164154]"
0500730101,0,0,"[0.9050080180168152, 0.0949920266866684]"
0872390101,1,1,"[5.59893851459492e-06, 0.9999943971633911]"
0200670401,0,0,"[0.8756695985794067, 0.12433046102523804]"
0842340201,0,0,"[0.9031415581703186, 0.0968584343791008]"
0401360201,0,0,"[0.9077605605125427, 0.09223940968513489]"
0794581201,0,0,"[0.908935546875, 0.09106449782848358]"
0831790701,1,1,"[5.921735215246603e-22, 1.0]"
0803670501,0,0,"[0.9028171896934509, 0.09718286246061325]"
0870830201,0,0,"[0.8980885744094849, 0.10191142559051514]"
0112551701,0,0,"[0.8716377019882202, 0.12836235761642456]"
0651790201,0,0,"[0.8840925693511963, 0.11590739339590073]"
0304190101,0,0,"[0.8268194794654846, 0.17318055033683777]"
0725200101,0,0,"[0.9027747511863708, 0.09722529351711273]"
0725200301,0,0,"[0.8981707096099854, 0.10182927548885345]"
0657820101,0,0,"[0.9305156469345093, 0.06948437541723251]"
0411980401,1,1,"[0.21765229105949402, 0.7823476791381836]"
0864330201,0,0,"[0.903392493724823, 0.09660756587982178]"
0112550601,0,0,"[0.9035460948944092, 0.09645387530326843]"
0862760201,0,0,"[0.848219096660614, 0.1517808437347412]"
0761630101,0,1,"[4.914272267342312e-06, 0.9999951124191284]"
0124710801,1,1,"[0.0, 1.0]"
0761630301,0,0,"[0.5804687142372131, 0.4195311963558197]"
0851180401,1,1,"[5.507804323007426e-21, 1.0]"
0784510301,0,0,"[0.9019649624824524, 0.09803502261638641]"
0200670301,0,0,"[0.9079218506813049, 0.09207817167043686]"
0111790101,0,0,"[0.8929154872894287, 0.1070844754576683]"
0870830301,0,0,"[0.9058446884155273, 0.09415531158447266]"
0803671001,0,0,"[0.8039495348930359, 0.1960504651069641]"
0805080501,0,0,"[0.895993173122406, 0.10400678217411041]"
0691570101,0,0,"[0.8947458863258362, 0.10525406152009964]"
0200920101,0,0,"[0.8964923620223999, 0.10350765287876129]"
0306630101,0,0,"[0.8692591190338135, 0.13074085116386414]"
0761630201,0,0,"[0.8047171831130981, 0.19528278708457947]"
0870830401,0,0,"[0.9052039980888367, 0.09479594230651855]"
0740960101,0,0,"[0.9044374227523804, 0.095562644302845]"
0500730201,0,0,"[0.90342116355896, 0.09657882153987885]"
0551870401,0,0,"[0.9052349925041199, 0.0947650671005249]"
0411980101,0,0,"[0.8937267065048218, 0.10627337545156479]"
0861910301,1,0,"[0.8695520758628845, 0.13044792413711548]"
0805080401,0,0,"[0.8945241570472717, 0.10547581315040588]"
0864330401,0,0,"[0.9053362011909485, 0.09466376155614853]"
