OBSID,Real Label,Pred Label,Probabilities
0891800601,0,0,"[0.9099500775337219, 0.09004984050989151]"
0862760201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0864330401,0,0,"[0.9099500775337219, 0.09004984050989151]"
0803671101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0725200101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0851180501,1,1,"[0.0, 1.0]"
0124710801,1,1,"[0.0, 1.0]"
0200670101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0112550601,0,0,"[0.9076685309410095, 0.09233152121305466]"
0870830301,0,0,"[0.9099500775337219, 0.09004984050989151]"
0831790701,1,1,"[0.0, 1.0]"
0861910201,1,1,"[0.0, 1.0]"
0870830201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0500730201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0306630201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0805080401,0,0,"[0.9099500775337219, 0.09004984050989151]"
0551450101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0500730101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0111790101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0152170501,0,0,"[0.9099500775337219, 0.09004984050989151]"
0306630101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0864330301,0,0,"[0.9099500775337219, 0.09004984050989151]"
0401360201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0842340201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0411980401,1,1,"[0.0034717509988695383, 0.9965282082557678]"
0551870401,0,0,"[0.9099500775337219, 0.09004984050989151]"
0551870601,0,0,"[0.9099500775337219, 0.09004984050989151]"
0740960101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0864330101,1,1,"[0.0, 1.0]"
0200670201,0,1,"[4.327606802689843e-06, 0.9999957084655762]"
0657820101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0761630301,0,0,"[0.5, 0.5]"
0805080501,0,0,"[0.9099500775337219, 0.09004984050989151]"
0304190101,0,0,"[0.5, 0.5]"
0145800101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0864560101,1,1,"[0.0, 1.0]"
0761630201,0,1,"[9.35868555984598e-08, 0.9999998807907104]"
0803670601,0,0,"[0.9099500775337219, 0.09004984050989151]"
0510011501,0,0,"[0.8432314395904541, 0.1567685753107071]"
0851180401,1,1,"[0.0, 1.0]"
0401360101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0893810501,1,1,"[1.550950829547217e-25, 1.0]"
0823680101,1,1,"[0.0, 1.0]"
0864330201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0651790201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0872390101,1,1,"[0.0, 1.0]"
0784510301,0,0,"[0.9099500775337219, 0.09004984050989151]"
0803670501,0,0,"[0.9099500775337219, 0.09004984050989151]"
0803671001,0,0,"[0.9099500775337219, 0.09004984050989151]"
0761630101,0,0,"[0.5, 0.5]"
0556090101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0401360301,0,0,"[0.9099500775337219, 0.09004984050989151]"
0200920101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0112551701,0,0,"[0.8377105593681335, 0.16228947043418884]"
0411980101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0794581201,0,0,"[0.9099500775337219, 0.09004984050989151]"
0870830401,0,0,"[0.8694396615028381, 0.1305602788925171]"
0870830101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0725200301,0,0,"[0.9099500775337219, 0.09004984050989151]"
0200670301,0,0,"[0.5, 0.5]"
0861910301,1,1,"[0.11258886009454727, 0.8874111771583557]"
0603260201,0,0,"[0.7487266063690186, 0.25127336382865906]"
0311190101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0691570101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0790650101,0,0,"[0.9099500775337219, 0.09004984050989151]"
0200670401,0,0,"[0.9099500775337219, 0.09004984050989151]"
