OBSID,Real Label,Pred Label,Probabilities
0306630201,0,0,"[0.8740532398223877, 0.12594671547412872]"
0401360301,0,0,"[0.8327133059501648, 0.16728666424751282]"
0862760201,0,0,"[0.8862582445144653, 0.11374177038669586]"
0200670401,0,0,"[0.8613258004188538, 0.13867415487766266]"
0200920101,0,0,"[0.5923212170600891, 0.4076788127422333]"
0152170501,0,0,"[0.9032507538795471, 0.09674924612045288]"
0761630301,0,0,"[0.559878408908844, 0.4401216208934784]"
0872390101,1,1,"[0.005351896397769451, 0.9946480393409729]"
0870830401,0,0,"[0.8435839414596558, 0.15641605854034424]"
0200670301,0,0,"[0.7679987549781799, 0.23200125992298126]"
0411980101,0,0,"[0.7867815494537354, 0.21321848034858704]"
0093641601,0,0,"[0.9828324913978577, 0.017167486250400543]"
0200670201,0,1,"[0.006222127005457878, 0.993777871131897]"
0870830201,0,0,"[0.7616370320320129, 0.2383628934621811]"
0556090101,0,0,"[0.9356615543365479, 0.06433846801519394]"
0551870601,0,0,"[0.8624368906021118, 0.13756315410137177]"
0805080501,0,0,"[0.8976048231124878, 0.102395199239254]"
0112550601,0,0,"[0.646457850933075, 0.35354214906692505]"
0093641501,0,0,"[0.6267088055610657, 0.3732912242412567]"
0805080401,0,0,"[0.8638357520103455, 0.13616426289081573]"
0790650101,0,0,"[0.8155046701431274, 0.18449530005455017]"
0864560101,1,1,"[0.045497458428144455, 0.954502522945404]"
0124710801,1,1,"[0.045163270086050034, 0.9548367261886597]"
0311190101,0,0,"[0.7271728515625, 0.2728271782398224]"
0803671101,0,0,"[0.5832057595252991, 0.4167942702770233]"
0725200101,0,0,"[0.9160258173942566, 0.08397418260574341]"
0603260201,0,1,"[0.054641611874103546, 0.9453583359718323]"
0893810501,1,1,"[0.013048192486166954, 0.9869518280029297]"
0870830101,0,0,"[0.853693962097168, 0.14630603790283203]"
0842340201,0,0,"[0.8880093693733215, 0.11199059337377548]"
0551870401,0,0,"[0.7255949974060059, 0.27440500259399414]"
0864330301,0,0,"[0.8962073922157288, 0.10379254817962646]"
0651790201,0,0,"[0.6511664390563965, 0.3488335609436035]"
0691570101,0,0,"[0.8315675258636475, 0.16843245923519135]"
0794581201,0,0,"[0.8988362550735474, 0.10116371512413025]"
0200670101,0,1,"[0.015180776827037334, 0.9848191738128662]"
0861910301,1,1,"[0.388849139213562, 0.6111508011817932]"
0803670601,0,0,"[0.8966071605682373, 0.1033928170800209]"
0093641701,0,0,"[0.940166175365448, 0.05983390286564827]"
0111790101,0,0,"[0.8505237102508545, 0.1494762897491455]"
0831790701,1,1,"[0.004652459640055895, 0.9953475594520569]"
0864330201,0,0,"[0.9145318865776062, 0.08546806871891022]"
0851180501,1,1,"[0.007052265573292971, 0.9929476976394653]"
0870830301,0,0,"[0.6410860419273376, 0.35891401767730713]"
0851180401,1,1,"[0.007027612999081612, 0.9929723739624023]"
0803670501,0,0,"[0.8687952160835266, 0.1312047690153122]"
0823680101,1,1,"[0.01188304927200079, 0.988116979598999]"
0657820101,0,0,"[0.8527547121047974, 0.14724522829055786]"
0725200301,0,0,"[0.913149356842041, 0.08685066550970078]"
0761630101,0,1,"[0.3733522891998291, 0.6266477108001709]"
0761630201,0,1,"[0.4311286509037018, 0.5688713788986206]"
0861910201,1,1,"[0.046280957758426666, 0.9537190794944763]"
0306630101,0,0,"[0.7789393067359924, 0.2210606187582016]"
0500730101,0,0,"[0.7719113826751709, 0.2280886173248291]"
0864330401,0,0,"[0.9171273708343506, 0.08287264406681061]"
0551450101,0,0,"[0.8112342953681946, 0.1887657195329666]"
0411980401,1,0,"[0.69745272397995, 0.30254727602005005]"
0401360101,0,0,"[0.8571202754974365, 0.14287970960140228]"
0784510301,0,0,"[0.8291171193122864, 0.170882910490036]"
0145800101,0,0,"[0.5069806575775146, 0.4930194318294525]"
0740960101,0,0,"[0.9104737639427185, 0.0895262286067009]"
0891800601,0,0,"[0.6938735842704773, 0.3061264455318451]"
0401360201,0,0,"[0.7977921962738037, 0.20220772922039032]"
0803671001,0,0,"[0.8548480868339539, 0.14515192806720734]"
0112551701,0,0,"[0.8710498213768005, 0.12895013391971588]"
0864330101,1,1,"[0.41845014691352844, 0.581549882888794]"
0304190101,0,1,"[0.023015746846795082, 0.9769843220710754]"
0510011501,0,1,"[0.0033458645921200514, 0.9966541528701782]"
0500730201,0,0,"[0.8830272555351257, 0.11697269976139069]"
