OBSID,Real Label,Pred Label,Probabilities
0805080501,0,1,"[0.0058112312108278275, 0.9941887855529785]"
0401360201,0,1,"[0.06452389061450958, 0.9354761242866516]"
0784510301,0,0,"[0.9030255675315857, 0.0969744399189949]"
0864330301,0,0,"[0.9030255675315857, 0.0969744399189949]"
0864330401,0,0,"[0.9030255675315857, 0.0969744399189949]"
0740960101,0,0,"[0.9030255675315857, 0.0969744399189949]"
0500730201,0,0,"[0.7590878009796143, 0.24091213941574097]"
0651790201,0,1,"[0.13978181779384613, 0.8602181077003479]"
0145800101,0,0,"[0.8980542421340942, 0.10194570571184158]"
0551870601,0,0,"[0.8475141525268555, 0.15248583257198334]"
0112551701,0,0,"[0.6712823510169983, 0.3287176787853241]"
0551450101,0,1,"[0.15779228508472443, 0.8422077298164368]"
0870830401,0,0,"[0.8331820964813232, 0.16681791841983795]"
0870830101,0,0,"[0.8583222031593323, 0.14167772233486176]"
0306630101,0,1,"[0.013699009083211422, 0.9863009452819824]"
0870830201,0,0,"[0.8522212505340576, 0.14777876436710358]"
0603260201,0,1,"[0.00021151294640731066, 0.9997884631156921]"
0306630201,0,0,"[0.7161285281181335, 0.28387144207954407]"
0870830301,0,0,"[0.8850768804550171, 0.11492308974266052]"
0411980101,0,1,"[0.0032665410544723272, 0.9967334270477295]"
0152170501,0,0,"[0.8532760739326477, 0.14672401547431946]"
0761630201,0,1,"[0.005796538665890694, 0.994203507900238]"
0862760201,0,1,"[0.0016590969171375036, 0.9983408451080322]"
0124710801,1,1,"[7.665509116350222e-09, 1.0]"
0891800601,0,0,"[0.8688473105430603, 0.1311526596546173]"
0794581201,0,1,"[0.26515838503837585, 0.7348416447639465]"
0803671101,0,0,"[0.9030255675315857, 0.0969744399189949]"
0861910301,1,0,"[0.8617438673973083, 0.13825613260269165]"
0304190101,0,1,"[0.05106523260474205, 0.94893479347229]"
0803670501,0,0,"[0.9030255675315857, 0.0969744399189949]"
0556090101,0,0,"[0.9012579321861267, 0.09874202311038971]"
0851180401,1,1,"[2.4079831011103447e-12, 1.0]"
0851180501,1,1,"[5.892151766495601e-10, 1.0]"
0725200301,0,0,"[0.9030255675315857, 0.0969744399189949]"
0872390101,1,1,"[6.2496843705500855e-15, 1.0]"
0401360301,0,0,"[0.9030255675315857, 0.0969744399189949]"
0842340201,0,0,"[0.8046362996101379, 0.19536371529102325]"
0790650101,0,0,"[0.9030255675315857, 0.0969744399189949]"
0200670101,0,0,"[0.8926146030426025, 0.10738545656204224]"
0200670401,0,0,"[0.9030255675315857, 0.0969744399189949]"
0311190101,0,0,"[0.9030255675315857, 0.0969744399189949]"
0761630101,0,1,"[4.612000338966027e-06, 0.9999953508377075]"
0200670301,0,1,"[0.018592799082398415, 0.9814071655273438]"
0823680101,1,1,"[3.2017907769521514e-10, 1.0]"
0864330201,0,0,"[0.9030255675315857, 0.0969744399189949]"
0500730101,0,1,"[0.49687010049819946, 0.5031298995018005]"
0657820101,0,0,"[0.8884603381156921, 0.11153964698314667]"
0691570101,0,0,"[0.8900704979896545, 0.10992950201034546]"
0725200101,0,0,"[0.9030255675315857, 0.0969744399189949]"
0861910201,1,1,"[6.573925848130102e-09, 1.0]"
0831790701,1,1,"[1.2222106058343632e-14, 1.0]"
0864330101,1,1,"[1.4886514330264555e-12, 1.0]"
0401360101,0,0,"[0.9030255675315857, 0.0969744399189949]"
0111790101,0,0,"[0.8764685988426208, 0.12353146821260452]"
0761630301,0,0,"[0.7230760455131531, 0.27692392468452454]"
0803670601,0,0,"[0.8925249576568604, 0.10747509449720383]"
0803671001,0,1,"[0.22949354350566864, 0.7705063819885254]"
0112550601,0,0,"[0.8177944421768188, 0.18220558762550354]"
0411980401,1,1,"[0.0013036521850153804, 0.9986963868141174]"
0864560101,1,1,"[3.760494138305148e-08, 1.0]"
0551870401,0,0,"[0.8382534980773926, 0.16174651682376862]"
0893810501,1,1,"[6.635890725803506e-10, 1.0]"
0200920101,0,0,"[0.7055994272232056, 0.29440054297447205]"
0805080401,0,0,"[0.9030255675315857, 0.0969744399189949]"
