OBSID,Real Label,Pred Label,Probabilities
0805080401,0,0,"[0.8726428151130676, 0.12735715508460999]"
0805080501,0,0,"[0.8923100829124451, 0.10768991708755493]"
0790650101,0,0,"[0.8886772990226746, 0.11132269352674484]"
0556090101,0,0,"[0.8825241327285767, 0.11747586727142334]"
0401360301,0,0,"[0.8688799142837524, 0.13112005591392517]"
0551870601,0,0,"[0.8394823670387268, 0.16051766276359558]"
0152170501,0,0,"[0.8778958320617676, 0.1221042051911354]"
0784510301,0,0,"[0.8643731474876404, 0.1356269121170044]"
0306630201,0,0,"[0.9226722717285156, 0.07732770591974258]"
0401360201,0,0,"[0.8782083988189697, 0.12179165333509445]"
0093641601,0,0,"[0.9477335810661316, 0.052266430109739304]"
0861910201,1,1,"[0.002014706376940012, 0.9979852437973022]"
0823680101,1,1,"[0.0006208449485711753, 0.9993791580200195]"
0864560101,1,1,"[0.018442872911691666, 0.9815571308135986]"
0891800601,0,0,"[0.7646496891975403, 0.2353503257036209]"
0761630201,0,1,"[0.4123665988445282, 0.5876334309577942]"
0093641501,0,0,"[0.9001038670539856, 0.09989612549543381]"
0500730101,0,0,"[0.8796210289001465, 0.12037891894578934]"
0893810501,1,1,"[0.0006777301314286888, 0.9993222951889038]"
0200920101,0,0,"[0.5604368448257446, 0.43956315517425537]"
0725200101,0,0,"[0.8820787668228149, 0.11792123317718506]"
0861910301,1,0,"[0.8682832717895508, 0.1317167580127716]"
0401360101,0,0,"[0.8918316960334778, 0.10816829651594162]"
0657820101,0,0,"[0.807320773601532, 0.19267919659614563]"
0864330401,0,0,"[0.883204460144043, 0.11679556220769882]"
0306630101,0,0,"[0.8850452899932861, 0.11495471745729446]"
0862760201,0,0,"[0.8908221125602722, 0.10917791724205017]"
0112551701,0,0,"[0.8559163212776184, 0.14408375322818756]"
0740960101,0,0,"[0.8821959495544434, 0.11780405789613724]"
0551450101,0,0,"[0.8956310749053955, 0.10436886548995972]"
0145800101,0,0,"[0.5560303330421448, 0.44396963715553284]"
0870830101,0,0,"[0.8810492157936096, 0.11895077675580978]"
0651790201,0,0,"[0.8534212112426758, 0.1465788632631302]"
0864330201,0,0,"[0.9111652374267578, 0.0888347253203392]"
0842340201,0,0,"[0.9031842350959778, 0.09681582450866699]"
0200670301,0,0,"[0.8818005919456482, 0.1181994378566742]"
0870830401,0,0,"[0.8835893273353577, 0.11641070991754532]"
0872390101,1,1,"[7.661458948859945e-05, 0.9999233484268188]"
0725200301,0,0,"[0.9289882779121399, 0.0710117369890213]"
0603260201,0,1,"[0.06189999729394913, 0.9380999803543091]"
0111790101,0,0,"[0.8613670468330383, 0.13863299787044525]"
0803671001,0,0,"[0.8887835144996643, 0.11121651530265808]"
0093641701,0,0,"[0.9099193215370178, 0.09008068591356277]"
0691570101,0,0,"[0.89726322889328, 0.10273677110671997]"
0803670601,0,0,"[0.8910021781921387, 0.10899782925844193]"
0500730201,0,0,"[0.8943868279457092, 0.1056131049990654]"
0112550601,0,0,"[0.7703818678855896, 0.2296181619167328]"
0200670101,0,1,"[2.7857049644808285e-05, 0.9999721050262451]"
0761630301,0,0,"[0.720266580581665, 0.2797333598136902]"
0761630101,0,1,"[0.15175336599349976, 0.8482466340065002]"
0411980101,0,0,"[0.8677714467048645, 0.1322285681962967]"
0864330101,1,1,"[0.3764958679676056, 0.6235042214393616]"
0803670501,0,0,"[0.8940070867538452, 0.1059928685426712]"
0124710801,1,1,"[0.013867286033928394, 0.9861327409744263]"
0200670401,0,0,"[0.830297589302063, 0.16970233619213104]"
0851180501,1,1,"[0.0009551342809572816, 0.9990448355674744]"
0870830201,0,0,"[0.8873005509376526, 0.11269942671060562]"
0794581201,0,0,"[0.868484616279602, 0.13151533901691437]"
0304190101,0,1,"[0.0009758356027305126, 0.9990241527557373]"
0831790701,1,1,"[5.260515172267333e-05, 0.9999474287033081]"
0870830301,0,0,"[0.8432202339172363, 0.15677979588508606]"
0864330301,0,0,"[0.9114983081817627, 0.08850174397230148]"
0311190101,0,0,"[0.8848844170570374, 0.11511559039354324]"
0411980401,1,0,"[0.8582723736763, 0.14172768592834473]"
0803671101,0,0,"[0.8481881618499756, 0.15181179344654083]"
0200670201,0,1,"[0.00013105366087984294, 0.9998688697814941]"
0510011501,0,1,"[0.00024900143034756184, 0.9997510313987732]"
0851180401,1,1,"[0.0006613087607547641, 0.999338686466217]"
0551870401,0,0,"[0.8343794345855713, 0.16562053561210632]"
