OBSID,Real Label,Pred Label,Probabilities
0794581201,0,0,"[0.8567340970039368, 0.14326590299606323]"
0200670401,0,0,"[0.8699508309364319, 0.13004915416240692]"
0510011501,0,0,"[0.8941221833229065, 0.1058778241276741]"
0805080501,0,0,"[0.8693494200706482, 0.1306505650281906]"
0864560101,1,1,"[0.00019899994367733598, 0.999800980091095]"
0803670501,0,0,"[0.8717229962348938, 0.1282770186662674]"
0851180501,1,1,"[1.839142782955605e-06, 0.9999982118606567]"
0862760201,0,0,"[0.8396350145339966, 0.16036498546600342]"
0864330301,0,0,"[0.860400378704071, 0.1395995318889618]"
0805080401,0,0,"[0.8647826313972473, 0.13521738350391388]"
0657820101,0,0,"[0.8890205025672913, 0.11097947508096695]"
0891800601,0,0,"[0.8648850917816162, 0.1351148784160614]"
0411980101,0,0,"[0.8568680286407471, 0.14313195645809174]"
0200670301,0,1,"[0.13801133632659912, 0.8619886636734009]"
0872390101,1,1,"[1.793806214678284e-10, 1.0]"
0304190101,0,1,"[0.004354800563305616, 0.99564528465271]"
0603260201,0,0,"[0.508404016494751, 0.4915960133075714]"
0803671001,0,0,"[0.8583612442016602, 0.14163872599601746]"
0870830301,0,0,"[0.8418657779693604, 0.15813419222831726]"
0790650101,0,0,"[0.8668701648712158, 0.13312985002994537]"
0803670601,0,0,"[0.8685861825942993, 0.1314138025045395]"
0870830401,0,1,"[0.447253942489624, 0.552746057510376]"
0556090101,0,0,"[0.8752416372299194, 0.12475843727588654]"
0306630101,0,0,"[0.9233537912368774, 0.07664629071950912]"
0803671101,0,0,"[0.8732226490974426, 0.12677739560604095]"
0864330201,0,0,"[0.8605607151985168, 0.13943925499916077]"
0111790101,0,0,"[0.8874884247779846, 0.11251155287027359]"
0784510301,0,0,"[0.8257894515991211, 0.1742105782032013]"
0831790701,1,1,"[5.14621956160255e-10, 1.0]"
0500730101,0,0,"[0.8575417399406433, 0.1424582302570343]"
0842340201,0,0,"[0.8615269064903259, 0.13847312331199646]"
0725200301,0,0,"[0.9075020551681519, 0.09249795973300934]"
0861910301,1,0,"[0.8311296105384827, 0.16887035965919495]"
0651790201,0,0,"[0.7712649703025818, 0.2287350594997406]"
0864330101,1,1,"[3.88842607890183e-07, 0.9999996423721313]"
0893810501,1,1,"[5.365300381754423e-08, 1.0]"
0870830201,0,0,"[0.8361319303512573, 0.16386805474758148]"
0551450101,0,0,"[0.8680170774459839, 0.13198290765285492]"
0112551701,0,0,"[0.88102126121521, 0.11897874623537064]"
0152170501,0,0,"[0.8653183579444885, 0.13468164205551147]"
0145800101,0,0,"[0.5404225587844849, 0.459577351808548]"
0870830101,0,1,"[0.45606639981269836, 0.5439335703849792]"
0823680101,1,1,"[4.98133232440523e-08, 1.0]"
0311190101,0,0,"[0.8289032578468323, 0.17109672725200653]"
0401360101,0,0,"[0.8631095290184021, 0.13689053058624268]"
0551870401,0,0,"[0.588744044303894, 0.41125592589378357]"
0200670101,0,0,"[0.6953235864639282, 0.304676353931427]"
0200920101,0,0,"[0.7822468280792236, 0.21775314211845398]"
0761630301,0,1,"[0.21519801020622253, 0.7848020195960999]"
0124710801,1,1,"[1.3720008382733795e-06, 0.9999985694885254]"
0551870601,0,0,"[0.8710649609565735, 0.12893511354923248]"
0200670201,0,1,"[0.3823482096195221, 0.6176517605781555]"
0725200101,0,0,"[0.9022209048271179, 0.09777915477752686]"
0112550601,0,1,"[0.007937130518257618, 0.9920628666877747]"
0861910201,1,1,"[9.402069736097474e-07, 0.9999990463256836]"
0306630201,0,0,"[0.9033181667327881, 0.09668182581663132]"
0411980401,1,1,"[0.05344004929065704, 0.9465599060058594]"
0500730201,0,0,"[0.8787356019020081, 0.12126438319683075]"
0864330401,0,0,"[0.8866086006164551, 0.11339139193296432]"
0761630201,0,1,"[0.021994328126311302, 0.9780057072639465]"
0740960101,0,0,"[0.8765482306480408, 0.12345173954963684]"
0401360201,0,0,"[0.8601599931716919, 0.13983997702598572]"
0761630101,0,1,"[0.10541673004627228, 0.8945832252502441]"
0691570101,0,0,"[0.8526283502578735, 0.14737169444561005]"
0851180401,1,1,"[4.781900884154311e-07, 0.9999995231628418]"
0401360301,0,0,"[0.8639234900474548, 0.13607648015022278]"
