OBSID,Real Label,Pred Label,Probabilities
0111790101,0,1,"[0.010661893524229527, 0.9893381595611572]"
0864330401,0,1,"[0.0006926294881850481, 0.99930739402771]"
0803670501,0,1,"[5.723437425331213e-06, 0.9999942779541016]"
0124710801,1,1,"[4.35672990739544e-11, 1.0]"
0093641601,0,1,"[0.21929311752319336, 0.7807068824768066]"
0805080501,0,1,"[2.286431481479667e-05, 0.9999771118164062]"
0861910301,1,1,"[0.15230193734169006, 0.8476980328559875]"
0794581201,0,1,"[0.00022673662169836462, 0.9997733235359192]"
0842340201,0,1,"[3.165612270095153e-07, 0.9999996423721313]"
0500730201,0,1,"[1.8548367734183557e-05, 0.9999814033508301]"
0500730101,0,1,"[1.676663572425241e-07, 0.9999998807907104]"
0551870401,0,1,"[2.7901444354938576e-06, 0.9999972581863403]"
0893810501,1,1,"[3.260966963125611e-08, 1.0]"
0784510301,0,1,"[3.6277936033002334e-07, 0.9999996423721313]"
0870830401,0,1,"[7.10874815013085e-07, 0.9999992847442627]"
0870830101,0,1,"[4.3421401642262936e-05, 0.9999566078186035]"
0691570101,0,1,"[1.7538328123123392e-08, 1.0]"
0401360301,0,1,"[2.2178674043971114e-05, 0.9999778270721436]"
0864560101,1,1,"[2.3516774465270895e-12, 1.0]"
0112550601,0,1,"[2.3944669464981416e-06, 0.999997615814209]"
0200920101,0,1,"[1.0386260740347097e-08, 1.0]"
0803671001,0,1,"[4.510869075602386e-06, 0.9999954700469971]"
0145800101,0,1,"[4.993384550289193e-08, 1.0]"
0306630201,0,1,"[1.255970164493192e-05, 0.9999874830245972]"
0311190101,0,1,"[0.01614256389439106, 0.9838575124740601]"
0651790201,0,1,"[3.17131275551219e-06, 0.9999967813491821]"
0861910201,1,1,"[4.0351749719391705e-12, 1.0]"
0805080401,0,1,"[3.174149969709106e-05, 0.9999682903289795]"
0551450101,0,1,"[2.9504606118280208e-06, 0.9999970197677612]"
0200670101,0,1,"[1.8781211785460724e-30, 1.0]"
0510011501,0,1,"[1.1669303826572339e-23, 1.0]"
0152170501,0,1,"[0.0001805760693969205, 0.9998194575309753]"
0200670201,0,1,"[2.0760312531193116e-36, 1.0]"
0851180401,1,1,"[1.6949217365985064e-13, 1.0]"
0790650101,0,1,"[0.1603546142578125, 0.8396453857421875]"
0411980401,1,1,"[3.647265430117841e-06, 0.9999963045120239]"
0093641501,0,1,"[1.5876883480814286e-05, 0.9999841451644897]"
0093641701,0,1,"[0.00107027986086905, 0.9989296793937683]"
0761630201,0,1,"[2.4111890262190627e-10, 1.0]"
0862760201,0,1,"[1.097333097277442e-06, 0.999998927116394]"
0401360101,0,1,"[4.386547516332939e-06, 0.9999955892562866]"
0823680101,1,1,"[8.475414259301317e-10, 1.0]"
0803670601,0,1,"[2.0437867078726413e-06, 0.9999979734420776]"
0551870601,0,1,"[3.903297329088673e-05, 0.9999610185623169]"
0740960101,0,1,"[0.00015320246166083962, 0.9998468160629272]"
0891800601,0,1,"[2.0378668352805107e-07, 0.9999997615814209]"
0401360201,0,1,"[3.428518766668276e-06, 0.999996542930603]"
0864330201,0,1,"[7.910304702818394e-06, 0.9999921321868896]"
0200670301,0,1,"[1.642740062379744e-05, 0.999983549118042]"
0411980101,0,1,"[6.227215180842904e-06, 0.9999938011169434]"
0803671101,0,1,"[8.769264070451754e-08, 0.9999998807907104]"
0870830301,0,1,"[5.324217795532604e-07, 0.9999995231628418]"
0112551701,0,1,"[0.001340199145488441, 0.9986598491668701]"
0200670401,0,1,"[2.060694669125951e-06, 0.9999979734420776]"
0725200301,0,1,"[0.10081236809492111, 0.8991876840591431]"
0870830201,0,1,"[3.034513156308094e-07, 0.9999996423721313]"
0831790701,1,1,"[3.6856060425805026e-09, 1.0]"
0761630301,1,1,"[5.9231897608924555e-08, 1.0]"
0556090101,0,1,"[0.00010306544572813436, 0.9998968839645386]"
0872390101,1,1,"[1.832144191134949e-13, 1.0]"
0725200101,0,1,"[0.11185558140277863, 0.8881443738937378]"
0304190101,0,1,"[2.653194057036902e-17, 1.0]"
0761630101,0,1,"[2.8786752170363583e-13, 1.0]"
0306630101,0,1,"[1.6530036646145163e-06, 0.9999983310699463]"
0657820101,0,1,"[0.0016712473006919026, 0.9983287453651428]"
0603260201,0,1,"[2.197290349670311e-09, 1.0]"
0864330301,0,1,"[1.1899907548240662e-07, 0.9999998807907104]"
0851180501,1,1,"[2.7557444444870766e-14, 1.0]"
0864330101,1,1,"[5.529004809545768e-09, 1.0]"
