OBSID,Real Label,Pred Label,Probabilities
0657820101,0,1,"[4.0020409412235648e-19, 1.0]"
0551870401,0,1,"[0.0, 1.0]"
0870830301,0,1,"[0.0, 1.0]"
0411980101,0,1,"[2.066515542262529e-31, 1.0]"
0831790701,1,1,"[0.0, 1.0]"
0725200101,0,1,"[0.0037749167531728745, 0.996225118637085]"
0851180501,1,1,"[0.0, 1.0]"
0761630201,0,1,"[0.0, 1.0]"
0145800101,0,1,"[0.0, 1.0]"
0111790101,0,1,"[0.004989946261048317, 0.9950100183486938]"
0510011501,0,1,"[0.0, 1.0]"
0124710801,1,1,"[0.0, 1.0]"
0551450101,0,1,"[8.864019383704366e-28, 1.0]"
0152170501,0,1,"[7.956157732409996e-26, 1.0]"
0864330101,1,1,"[0.0, 1.0]"
0803671101,0,1,"[0.0, 1.0]"
0872390101,1,1,"[0.0, 1.0]"
0864330401,0,1,"[1.5813515500557402e-20, 1.0]"
0200670201,0,1,"[0.0, 1.0]"
0411980401,1,1,"[2.1714644317442226e-38, 1.0]"
0870830101,0,1,"[1.3711202147256807e-30, 1.0]"
0401360201,0,1,"[8.353438342153443e-37, 1.0]"
0861910301,1,1,"[0.20035403966903687, 0.7996459007263184]"
0603260201,0,1,"[0.0, 1.0]"
0306630101,0,1,"[1.927949522675169e-28, 1.0]"
0893810501,1,1,"[0.0, 1.0]"
0862760201,0,1,"[2.130408634921813e-29, 1.0]"
0725200301,0,1,"[0.14003382623195648, 0.8599661588668823]"
0784510301,0,1,"[0.0, 1.0]"
0306630201,0,1,"[1.5823483148769135e-11, 1.0]"
0891800601,0,1,"[0.0, 1.0]"
0870830401,0,1,"[6.550723745752921e-34, 1.0]"
0803670501,0,1,"[1.9820599718305554e-35, 1.0]"
0805080401,0,1,"[4.196565054972528e-35, 1.0]"
0842340201,0,1,"[2.616309059770004e-24, 1.0]"
0864330301,0,1,"[1.9261954453856493e-25, 1.0]"
0304190101,0,1,"[0.0, 1.0]"
0112550601,0,1,"[0.0, 1.0]"
0200670401,0,1,"[0.0, 1.0]"
0093641501,0,1,"[2.4066165840743397e-33, 1.0]"
0200670301,0,1,"[7.774735505512346e-32, 1.0]"
0093641601,0,0,"[0.8676576614379883, 0.13234230875968933]"
0805080501,0,1,"[1.433369148138447e-29, 1.0]"
0864560101,1,1,"[4.669318235588201e-20, 1.0]"
0870830201,0,1,"[0.0, 1.0]"
0861910201,1,1,"[0.0, 1.0]"
0500730101,0,1,"[0.0, 1.0]"
0200670101,0,1,"[0.0, 1.0]"
0803670601,0,1,"[1.0327773980179613e-33, 1.0]"
0200920101,0,1,"[0.0, 1.0]"
0500730201,0,1,"[1.9674818829373905e-29, 1.0]"
0651790201,0,1,"[0.0, 1.0]"
0790650101,0,1,"[0.4553377032279968, 0.5446622371673584]"
0740960101,0,1,"[1.4192802069640314e-25, 1.0]"
0851180401,1,1,"[2.639546834244308e-16, 1.0]"
0761630101,0,1,"[0.0, 1.0]"
0794581201,0,1,"[2.3139597614205652e-27, 1.0]"
0551870601,0,1,"[2.9890336272884736e-33, 1.0]"
0093641701,0,1,"[1.282134829822807e-17, 1.0]"
0311190101,0,1,"[0.08840122818946838, 0.911598801612854]"
0401360101,0,1,"[7.134753729287667e-29, 1.0]"
0401360301,0,1,"[1.022805551874692e-36, 1.0]"
0864330201,0,1,"[1.518919171933763e-23, 1.0]"
0691570101,0,1,"[5.820945051966836e-31, 1.0]"
0803671001,0,1,"[4.367771869722896e-33, 1.0]"
0823680101,1,1,"[0.0, 1.0]"
0556090101,0,1,"[9.543177778549126e-27, 1.0]"
0112551701,0,1,"[3.070214290987822e-20, 1.0]"
0761630301,1,1,"[0.0, 1.0]"
