OBSID,Real Label,Pred Label,Probabilities
0411980101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0124710801,1,1,"[6.540463309834266e-11, 1.0]"
0551450101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0401360301,0,0,"[0.9005056619644165, 0.0994943305850029]"
0725200301,0,0,"[0.9005056619644165, 0.0994943305850029]"
0304190101,0,0,"[0.8981467485427856, 0.10185322165489197]"
0862760201,0,0,"[0.9005056619644165, 0.0994943305850029]"
0551870401,0,0,"[0.9005056619644165, 0.0994943305850029]"
0761630201,0,0,"[0.8645011186599731, 0.13549889624118805]"
0893810501,1,1,"[3.4743216303922964e-08, 1.0]"
0401360201,0,0,"[0.9005056619644165, 0.0994943305850029]"
0551870601,0,0,"[0.9005056619644165, 0.0994943305850029]"
0657820101,0,0,"[0.9305604696273804, 0.06943948566913605]"
0500730201,0,0,"[0.9005056619644165, 0.0994943305850029]"
0111790101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0803671001,0,0,"[0.840867280960083, 0.1591326892375946]"
0870830401,0,0,"[0.9005056619644165, 0.0994943305850029]"
0794581201,0,0,"[0.9005056619644165, 0.0994943305850029]"
0200670301,0,0,"[0.9005056619644165, 0.0994943305850029]"
0556090101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0784510301,0,0,"[0.9005056619644165, 0.0994943305850029]"
0864560101,1,1,"[1.160605825134553e-05, 0.9999884366989136]"
0831790701,1,1,"[2.5079425840755787e-14, 1.0]"
0306630101,0,0,"[0.5, 0.5]"
0864330401,0,0,"[0.9005056619644165, 0.0994943305850029]"
0112551701,0,0,"[0.9005056619644165, 0.0994943305850029]"
0761630101,0,1,"[0.009363504126667976, 0.9906365275382996]"
0842340201,0,0,"[0.9005056619644165, 0.0994943305850029]"
0891800601,0,0,"[0.9005056619644165, 0.0994943305850029]"
0864330301,0,0,"[0.9287471771240234, 0.07125283777713776]"
0112550601,0,0,"[0.9005056619644165, 0.0994943305850029]"
0725200101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0870830301,0,0,"[0.9005056619644165, 0.0994943305850029]"
0603260201,0,0,"[0.9005056619644165, 0.0994943305850029]"
0152170501,0,0,"[0.9005056619644165, 0.0994943305850029]"
0790650101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0861910301,1,0,"[0.9005056619644165, 0.0994943305850029]"
0200670401,0,0,"[0.9005056619644165, 0.0994943305850029]"
0803670501,0,0,"[0.9005056619644165, 0.0994943305850029]"
0145800101,0,0,"[0.9920194745063782, 0.007980463095009327]"
0805080401,0,0,"[0.9005056619644165, 0.0994943305850029]"
0306630201,0,0,"[0.8822288513183594, 0.11777108907699585]"
0200670101,0,0,"[0.8993953466415405, 0.10060470551252365]"
0851180501,1,1,"[0.00010925011883955449, 0.9998906850814819]"
0500730101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0864330201,0,0,"[0.8956921100616455, 0.10430794209241867]"
0803670601,0,0,"[0.9005056619644165, 0.0994943305850029]"
0805080501,0,0,"[0.9005056619644165, 0.0994943305850029]"
0651790201,0,0,"[0.9005056619644165, 0.0994943305850029]"
0311190101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0401360101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0870830201,0,0,"[0.9005056619644165, 0.0994943305850029]"
0200920101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0851180401,1,1,"[5.2818665240150775e-12, 1.0]"
0864330101,1,1,"[6.018950393432351e-14, 1.0]"
0691570101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0411980401,1,0,"[0.9450706839561462, 0.05492933467030525]"
0870830101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0761630301,0,0,"[0.9005056619644165, 0.0994943305850029]"
0803671101,0,0,"[0.9005056619644165, 0.0994943305850029]"
0823680101,1,1,"[5.193497187860885e-08, 1.0]"
0861910201,1,1,"[1.1501278445250063e-12, 1.0]"
0872390101,1,1,"[1.1839917067602013e-12, 1.0]"
0740960101,0,0,"[0.9005056619644165, 0.0994943305850029]"
