OBSID,Real Label,Pred Label,Probabilities
0401360301,0,0,"[0.9051761031150818, 0.09482394903898239]"
0200670201,0,0,"[0.5916186571121216, 0.4083813726902008]"
0500730101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0861910201,1,1,"[5.11543864450785e-15, 1.0]"
0794581201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0200670101,0,0,"[0.8846126198768616, 0.11538733541965485]"
0851180501,1,1,"[1.228122175828193e-15, 1.0]"
0761630301,0,0,"[0.5474692583084106, 0.4525306522846222]"
0311190101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0803670601,0,0,"[0.9051761031150818, 0.09482394903898239]"
0864330201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0112550601,0,1,"[0.011262070387601852, 0.988737940788269]"
0740960101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0124710801,1,1,"[1.441631679729996e-16, 1.0]"
0761630201,0,1,"[0.0007615254144184291, 0.9992384910583496]"
0112551701,0,0,"[0.9051761031150818, 0.09482394903898239]"
0805080401,0,0,"[0.9051761031150818, 0.09482394903898239]"
0725200301,0,0,"[0.9051761031150818, 0.09482394903898239]"
0761630101,0,1,"[0.13921746611595154, 0.8607825040817261]"
0803670501,0,0,"[0.9051761031150818, 0.09482394903898239]"
0111790101,0,0,"[0.8907599449157715, 0.1092400774359703]"
0401360201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0872390101,1,1,"[6.596117537254644e-17, 1.0]"
0304190101,0,1,"[0.0073421974666416645, 0.9926578402519226]"
0510011501,0,0,"[0.9032041430473328, 0.09679589420557022]"
0870830401,0,0,"[0.8618205785751343, 0.1381794810295105]"
0870830101,0,0,"[0.8336997032165527, 0.16630026698112488]"
0864560101,1,1,"[3.3966408787174107e-13, 1.0]"
0152170501,0,0,"[0.9051761031150818, 0.09482394903898239]"
0657820101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0805080501,0,0,"[0.9051761031150818, 0.09482394903898239]"
0551870601,0,0,"[0.9051761031150818, 0.09482394903898239]"
0870830201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0851180401,1,1,"[5.729735181111503e-17, 1.0]"
0603260201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0891800601,0,0,"[0.9051761031150818, 0.09482394903898239]"
0864330401,0,0,"[0.9051761031150818, 0.09482394903898239]"
0551870401,0,0,"[0.9051761031150818, 0.09482394903898239]"
0790650101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0306630201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0401360101,0,0,"[0.8828175067901611, 0.11718251556158066]"
0200670301,0,1,"[0.017039727419614792, 0.9829603433609009]"
0864330101,1,1,"[7.873196391019343e-17, 1.0]"
0306630101,0,0,"[0.8515766859054565, 0.14842328429222107]"
0842340201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0500730201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0411980101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0200920101,0,0,"[0.8597425818443298, 0.14025743305683136]"
0823680101,1,1,"[5.023259436989953e-14, 1.0]"
0803671001,0,0,"[0.9051761031150818, 0.09482394903898239]"
0803671101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0870830301,0,0,"[0.9051761031150818, 0.09482394903898239]"
0411980401,1,1,"[0.014755167067050934, 0.9852448105812073]"
0691570101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0862760201,0,0,"[0.8133906722068787, 0.18660929799079895]"
0725200101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0893810501,1,1,"[3.958752770039098e-11, 1.0]"
0831790701,1,1,"[6.645765496646506e-19, 1.0]"
0864330301,0,0,"[0.9051761031150818, 0.09482394903898239]"
0651790201,0,0,"[0.9051761031150818, 0.09482394903898239]"
0556090101,0,0,"[0.9051761031150818, 0.09482394903898239]"
0861910301,1,0,"[0.9051761031150818, 0.09482394903898239]"
0784510301,0,0,"[0.9051761031150818, 0.09482394903898239]"
0200670401,0,0,"[0.9051761031150818, 0.09482394903898239]"
0145800101,0,0,"[0.8553757071495056, 0.1446242481470108]"
0551450101,0,0,"[0.9051761031150818, 0.0948239415884018]"
