OBSID,Real Label,Pred Label,Probabilities
0872390101,1,1,"[3.880331860273145e-07, 0.9999996423721313]"
0790650101,0,0,"[0.8602248430252075, 0.1397751420736313]"
0306630101,0,0,"[0.8102604150772095, 0.1897396296262741]"
0306630201,0,0,"[0.8087921738624573, 0.1912078708410263]"
0805080401,0,0,"[0.7488207817077637, 0.25117915868759155]"
0803671001,0,0,"[0.7632718682289124, 0.23672817647457123]"
0603260201,0,0,"[0.7893268465995789, 0.21067316830158234]"
0761630101,0,1,"[0.0380738228559494, 0.9619261622428894]"
0551870401,0,0,"[0.8468759655952454, 0.15312397480010986]"
0551450101,0,0,"[0.7835355997085571, 0.21646440029144287]"
0803670501,0,0,"[0.8081775903701782, 0.1918223798274994]"
0864330101,1,1,"[7.560248538318604e-10, 1.0]"
0200670201,0,1,"[0.034473080188035965, 0.9655269384384155]"
0152170501,0,0,"[0.8513218760490417, 0.14867815375328064]"
0411980401,1,1,"[0.005168503150343895, 0.9948315024375916]"
0657820101,0,0,"[0.7959805130958557, 0.2040194422006607]"
0864330301,0,0,"[0.7035162448883057, 0.29648372530937195]"
0124710801,1,1,"[7.965176435087429e-11, 1.0]"
0145800101,0,0,"[0.756220281124115, 0.24377965927124023]"
0761630301,0,1,"[0.05411715805530548, 0.9458827972412109]"
0864560101,1,1,"[5.4241152014355976e-08, 1.0]"
0112550601,0,1,"[0.16513530910015106, 0.834864616394043]"
0831790701,1,1,"[1.4944381732107104e-08, 1.0]"
0725200301,0,0,"[0.7597213983535767, 0.24027866125106812]"
0556090101,0,0,"[0.81227046251297, 0.18772953748703003]"
0864330201,0,0,"[0.7731611132621765, 0.22683890163898468]"
0870830401,0,0,"[0.8510280251502991, 0.14897197484970093]"
0823680101,1,1,"[3.0119267080408463e-07, 0.9999996423721313]"
0861910201,1,1,"[9.970376746437637e-10, 1.0]"
0112551701,0,0,"[0.8520045280456543, 0.1479954868555069]"
0864330401,0,0,"[0.7419935464859009, 0.2580065131187439]"
0870830301,0,0,"[0.8588128089904785, 0.1411871463060379]"
0851180401,1,1,"[3.531047454430336e-08, 1.0]"
0401360101,0,1,"[0.2633799910545349, 0.7366200089454651]"
0111790101,0,0,"[0.6334960460662842, 0.36650392413139343]"
0401360301,0,0,"[0.8213852643966675, 0.1786147505044937]"
0784510301,0,0,"[0.8039002418518066, 0.19609980285167694]"
0851180501,1,1,"[1.8734624518401688e-08, 1.0]"
0411980101,0,0,"[0.8618651628494263, 0.13813480734825134]"
0805080501,0,0,"[0.7594791054725647, 0.24052083492279053]"
0803671101,0,0,"[0.7171580791473389, 0.2828419506549835]"
0304190101,0,1,"[0.013634000904858112, 0.9863660335540771]"
0842340201,0,0,"[0.7961931228637695, 0.20380687713623047]"
0200670401,0,0,"[0.7468695044517517, 0.25313055515289307]"
0551870601,0,0,"[0.8275648951530457, 0.17243514955043793]"
0311190101,0,0,"[0.8279198408126831, 0.17208018898963928]"
0803670601,0,0,"[0.7530730962753296, 0.24692687392234802]"
0500730101,0,0,"[0.8230743408203125, 0.17692570388317108]"
0725200101,0,0,"[0.8314618468284607, 0.1685381680727005]"
0200920101,0,1,"[0.23204094171524048, 0.7679590582847595]"
0870830201,0,0,"[0.8354727029800415, 0.16452732682228088]"
0500730201,0,0,"[0.8402359485626221, 0.15976405143737793]"
0691570101,0,0,"[0.683635413646698, 0.3163645565509796]"
0401360201,0,0,"[0.8417204022407532, 0.1582796722650528]"
0794581201,0,0,"[0.8052830100059509, 0.19471703469753265]"
0510011501,0,0,"[0.912401556968689, 0.08759846538305283]"
0893810501,1,1,"[9.806302114157006e-05, 0.9999018907546997]"
0740960101,0,0,"[0.7515699863433838, 0.24842995405197144]"
0200670301,0,1,"[0.018950223922729492, 0.9810497164726257]"
0870830101,0,0,"[0.8077487349510193, 0.1922512650489807]"
0862760201,0,1,"[0.10457149893045425, 0.8954285383224487]"
0651790201,0,0,"[0.7203062772750854, 0.2796936333179474]"
0861910301,1,0,"[0.812838613986969, 0.187161386013031]"
0200670101,0,0,"[0.8769451975822449, 0.12305480986833572]"
0891800601,0,0,"[0.7399451732635498, 0.2600548565387726]"
0761630201,0,1,"[0.0002852200123015791, 0.9997147917747498]"
