OBSID,Real Label,Pred Label,Probabilities
0093641501,0,1,"[0.17159365117549896, 0.8284063339233398]"
0111790101,0,1,"[0.4898321330547333, 0.5101678371429443]"
0725200101,0,1,"[0.4804540276527405, 0.5195460319519043]"
0551870601,0,1,"[0.3931954801082611, 0.6068044900894165]"
0691570101,0,1,"[0.318863183259964, 0.6811369061470032]"
0870830201,0,1,"[0.2336994856595993, 0.7663004994392395]"
0831790701,1,1,"[0.03698694333434105, 0.9630129933357239]"
0200920101,0,1,"[0.12696008384227753, 0.873039960861206]"
0794581201,0,1,"[0.4335061311721802, 0.5664939284324646]"
0740960101,0,1,"[0.4811807870864868, 0.5188192129135132]"
0805080401,0,1,"[0.4256148934364319, 0.5743850469589233]"
0306630101,0,1,"[0.4684460461139679, 0.5315539240837097]"
0761630101,0,1,"[0.08359463512897491, 0.9164053797721863]"
0803671001,0,1,"[0.24207022786140442, 0.7579297423362732]"
0725200301,0,0,"[0.5, 0.5]"
0411980401,1,1,"[0.20654112100601196, 0.7934588193893433]"
0864330201,0,1,"[0.435461163520813, 0.564538836479187]"
0870830301,0,1,"[0.26124876737594604, 0.7387512922286987]"
0500730101,0,1,"[0.2458619773387909, 0.7541379928588867]"
0112550601,0,1,"[0.2036585956811905, 0.7963414192199707]"
0651790201,0,1,"[0.22138316929340363, 0.7786167860031128]"
0200670101,0,1,"[0.010239280760288239, 0.98976069688797]"
0805080501,0,1,"[0.456092894077301, 0.543907105922699]"
0803670501,0,1,"[0.23752258718013763, 0.7624773979187012]"
0306630201,0,0,"[0.5, 0.5]"
0823680101,1,1,"[0.04854116961359978, 0.9514588117599487]"
0790650101,0,1,"[0.4390343725681305, 0.5609657168388367]"
0864560101,1,0,"[0.5, 0.5]"
0145800101,0,1,"[0.15896575152873993, 0.8410341739654541]"
0093641701,0,1,"[0.3359370827674866, 0.6640629172325134]"
0401360101,0,1,"[0.33901870250701904, 0.6609813570976257]"
0200670301,0,1,"[0.33309805393218994, 0.6669019460678101]"
0851180401,1,0,"[0.5, 0.5]"
0870830401,0,1,"[0.31027987599372864, 0.6897201538085938]"
0093641601,0,0,"[0.5, 0.5]"
0872390101,1,1,"[0.04820551723241806, 0.951794445514679]"
0500730201,0,1,"[0.3173810541629791, 0.6826189756393433]"
0862760201,0,1,"[0.2816067337989807, 0.7183932662010193]"
0803671101,0,1,"[0.20821551978588104, 0.7917844653129578]"
0124710801,1,1,"[0.09875111281871796, 0.9012488722801208]"
0657820101,0,1,"[0.4825570583343506, 0.5174429416656494]"
0861910201,1,1,"[0.028737716376781464, 0.9712623357772827]"
0551870401,0,1,"[0.38478243350982666, 0.6152175068855286]"
0304190101,0,1,"[0.018262125551700592, 0.9817377924919128]"
0411980101,0,1,"[0.4013928472995758, 0.5986071228981018]"
0861910301,1,1,"[0.3686262369155884, 0.6313737034797668]"
0864330301,0,1,"[0.4302309453487396, 0.5697690844535828]"
0842340201,0,1,"[0.397794634103775, 0.6022053360939026]"
0401360301,0,1,"[0.40211939811706543, 0.5978806018829346]"
0510011501,0,1,"[0.01609826646745205, 0.9839016795158386]"
0870830101,0,1,"[0.4292360544204712, 0.5707639455795288]"
0200670401,0,1,"[0.3903937041759491, 0.6096062660217285]"
0761630301,1,1,"[0.1619843691587448, 0.8380155563354492]"
0112551701,0,1,"[0.4603913724422455, 0.5396085381507874]"
0311190101,0,1,"[0.49834322929382324, 0.5016568303108215]"
0864330401,0,1,"[0.4927642345428467, 0.5072358250617981]"
0551450101,0,1,"[0.3317631781101227, 0.6682367920875549]"
0893810501,1,1,"[0.06570293754339218, 0.9342970848083496]"
0864330101,1,1,"[0.36907801032066345, 0.6309220194816589]"
0401360201,0,1,"[0.28303295373916626, 0.716966986656189]"
0784510301,0,1,"[0.2040528506040573, 0.7959471344947815]"
0556090101,0,1,"[0.44073107838630676, 0.5592688918113708]"
0803670601,0,1,"[0.2474157065153122, 0.7525842189788818]"
0152170501,0,1,"[0.47181251645088196, 0.5281874537467957]"
0891800601,0,1,"[0.37921303510665894, 0.6207870244979858]"
0200670201,0,1,"[0.017029818147420883, 0.9829702377319336]"
0851180501,1,1,"[0.41214171051979065, 0.5878583192825317]"
0761630201,0,1,"[0.11157137900590897, 0.8884286284446716]"
0603260201,0,1,"[0.10420558601617813, 0.8957944512367249]"
