OBSID,Real Label,Pred Label,Probabilities
0870830101,0,0,"[0.5, 0.5]"
0803670601,0,0,"[0.5, 0.5]"
0306630201,0,0,"[0.5, 0.5]"
0500730201,0,0,"[0.5, 0.5]"
0725200101,0,0,"[0.5, 0.5]"
0870830301,0,1,"[0.15749491751194, 0.8425050377845764]"
0556090101,0,0,"[0.5, 0.5]"
0112550601,0,1,"[0.014632435515522957, 0.9853675365447998]"
0411980101,0,0,"[0.5, 0.5]"
0200670201,0,1,"[0.0021237966138869524, 0.9978761672973633]"
0862760201,0,0,"[0.5, 0.5]"
0651790201,0,1,"[0.0510893277823925, 0.9489107131958008]"
0691570101,0,0,"[0.5, 0.5]"
0872390101,1,1,"[2.4742907044128515e-05, 0.9999752044677734]"
0823680101,1,1,"[1.0697233847167809e-05, 0.9999892711639404]"
0803671001,0,0,"[0.5, 0.5]"
0112551701,0,0,"[0.5, 0.5]"
0740960101,0,0,"[0.5, 0.5]"
0200670301,0,0,"[0.5, 0.5]"
0725200301,0,0,"[0.5, 0.5]"
0864330401,0,0,"[0.5, 0.5]"
0861910201,1,1,"[2.30698333325563e-06, 0.9999977350234985]"
0401360201,0,0,"[0.5, 0.5]"
0861910301,1,0,"[0.5, 0.5]"
0870830401,0,0,"[0.5, 0.5]"
0657820101,0,0,"[0.5, 0.5]"
0761630301,1,1,"[0.0009255858603864908, 0.9990743398666382]"
0304190101,0,1,"[7.850571250855864e-07, 0.9999991655349731]"
0551870401,0,1,"[0.03161857649683952, 0.968381404876709]"
0124710801,1,1,"[2.5257563720515464e-06, 0.9999974966049194]"
0803671101,0,0,"[0.5, 0.5]"
0864330201,0,0,"[0.5, 0.5]"
0200920101,0,1,"[0.004417309071868658, 0.9955827593803406]"
0805080401,0,0,"[0.5, 0.5]"
0864560101,1,1,"[0.0013579546939581633, 0.9986420273780823]"
0761630101,0,1,"[0.0028185786213725805, 0.9971814155578613]"
0551450101,0,0,"[0.5, 0.5]"
0152170501,0,0,"[0.5, 0.5]"
0093641501,0,1,"[0.001577915856614709, 0.9984221458435059]"
0842340201,0,0,"[0.5, 0.5]"
0603260201,0,1,"[2.3094875359674916e-05, 0.9999768733978271]"
0200670101,0,1,"[0.0007091599982231855, 0.9992908239364624]"
0401360101,0,0,"[0.5, 0.5]"
0870830201,0,0,"[0.5, 0.5]"
0306630101,0,0,"[0.5, 0.5]"
0851180501,1,1,"[9.971413237508386e-05, 0.999900221824646]"
0311190101,0,0,"[0.5, 0.5]"
0864330101,1,1,"[0.06951703131198883, 0.9304829239845276]"
0093641601,0,0,"[0.5, 0.5]"
0500730101,0,0,"[0.5, 0.5]"
0784510301,0,0,"[0.5, 0.5]"
0401360301,0,0,"[0.5, 0.5]"
0093641701,0,0,"[0.5, 0.5]"
0893810501,1,1,"[1.8221944628749043e-05, 0.9999817609786987]"
0851180401,1,1,"[0.005897911265492439, 0.9941020607948303]"
0145800101,0,0,"[0.5, 0.5]"
0790650101,0,0,"[0.5, 0.5]"
0891800601,0,1,"[0.01354761328548193, 0.9864524602890015]"
0803670501,0,0,"[0.5, 0.5]"
0831790701,1,1,"[4.694507879321463e-06, 0.9999953508377075]"
0551870601,0,0,"[0.5, 0.5]"
0794581201,0,0,"[0.5, 0.5]"
0411980401,1,0,"[0.5, 0.5]"
0761630201,0,1,"[0.012689396739006042, 0.9873106479644775]"
0111790101,0,0,"[0.5, 0.5]"
0864330301,0,0,"[0.5, 0.5]"
0200670401,0,0,"[0.5, 0.5]"
0510011501,0,1,"[1.6278537628977574e-08, 1.0]"
0805080501,0,0,"[0.5, 0.5]"
