OBSID,Real Label,Pred Label,Probabilities
0864330201,0,0,"[0.7491527795791626, 0.2508472204208374]"
0556090101,0,1,"[0.4233472943305969, 0.5766527652740479]"
0112551701,0,0,"[0.6678487658500671, 0.3321512043476105]"
0145800101,0,1,"[0.008265224285423756, 0.9917347431182861]"
0725200101,0,0,"[0.7586448788642883, 0.2413550764322281]"
0093641601,0,0,"[0.8501425981521606, 0.14985735714435577]"
0803671001,0,1,"[0.14247535169124603, 0.8575246334075928]"
0872390101,1,1,"[1.1159553281459011e-07, 0.9999998807907104]"
0411980101,0,0,"[0.720495879650116, 0.27950409054756165]"
0093641701,0,0,"[0.7905309796333313, 0.2094690501689911]"
0411980401,1,1,"[0.01651390641927719, 0.9834860563278198]"
0112550601,0,1,"[0.11418686807155609, 0.8858131766319275]"
0803671101,0,1,"[0.016222074627876282, 0.9837778806686401]"
0862760201,0,1,"[0.1931675672531128, 0.8068324327468872]"
0870830401,0,1,"[0.2906627655029297, 0.7093372344970703]"
0851180401,1,1,"[3.774060530759016e-08, 1.0]"
0510011501,0,1,"[4.2925757393064146e-10, 1.0]"
0691570101,0,1,"[0.16710646450519562, 0.8328935503959656]"
0761630201,0,1,"[0.0009435041574761271, 0.9990565180778503]"
0893810501,1,1,"[0.00010814212873810902, 0.9998918771743774]"
0891800601,0,1,"[0.02351272851228714, 0.9764873385429382]"
0093641501,0,1,"[0.32677462697029114, 0.6732254028320312]"
0200670101,0,1,"[8.2134657148486e-13, 1.0]"
0831790701,1,1,"[2.9899931178078987e-05, 0.9999700784683228]"
0805080401,0,1,"[0.2136039137840271, 0.7863960862159729]"
0803670601,0,1,"[0.13453181087970734, 0.8654681444168091]"
0761630101,0,1,"[6.561303507623961e-06, 0.9999934434890747]"
0551870401,0,1,"[0.08343147486448288, 0.9165684580802917]"
0200670301,0,1,"[0.41716766357421875, 0.5828323364257812]"
0500730201,0,1,"[0.33939215540885925, 0.6606078743934631]"
0870830301,0,1,"[0.10391969978809357, 0.8960802555084229]"
0803670501,0,1,"[0.17125317454338074, 0.8287467956542969]"
0823680101,1,1,"[1.66959307534853e-06, 0.9999983310699463]"
0306630201,0,1,"[0.06791478395462036, 0.9320851564407349]"
0864330401,0,0,"[0.7701485753059387, 0.2298513650894165]"
0864560101,1,1,"[4.243694817773758e-08, 1.0]"
0401360301,0,1,"[0.16892075538635254, 0.8310792446136475]"
0725200301,0,0,"[0.5788827538490295, 0.42111724615097046]"
0740960101,0,0,"[0.6401551961898804, 0.35984477400779724]"
0200670401,0,1,"[0.09167224913835526, 0.9083276987075806]"
0551870601,0,1,"[0.25456562638282776, 0.7454344034194946]"
0794581201,0,1,"[0.49384334683418274, 0.5061566233634949]"
0401360101,0,0,"[0.5926451683044434, 0.40735483169555664]"
0111790101,0,1,"[0.4639253616333008, 0.5360745787620544]"
0805080501,0,1,"[0.38212043046951294, 0.6178795695304871]"
0864330301,0,0,"[0.5853803157806396, 0.41461965441703796]"
0784510301,0,1,"[0.04265538975596428, 0.957344651222229]"
0500730101,0,1,"[0.03513456508517265, 0.964865505695343]"
0790650101,0,0,"[0.8141293525695801, 0.18587061762809753]"
0870830101,0,1,"[0.3452293574810028, 0.6547707319259644]"
0200920101,0,1,"[0.0027844244614243507, 0.9972155094146729]"
0861910201,1,1,"[3.434231032883872e-08, 1.0]"
0551450101,0,1,"[0.33545783162117004, 0.6645421385765076]"
0200670201,0,1,"[4.652102304997328e-15, 1.0]"
0651790201,0,1,"[0.11702866107225418, 0.8829712867736816]"
0851180501,1,1,"[7.507748023272143e-08, 0.9999998807907104]"
0761630301,1,1,"[0.0035401845816522837, 0.9964597821235657]"
0311190101,0,0,"[0.7472954988479614, 0.2527044713497162]"
0603260201,0,1,"[0.0038891418371349573, 0.9961108565330505]"
0306630101,0,1,"[0.024104870855808258, 0.97589510679245]"
0304190101,0,1,"[6.354326842483715e-08, 0.9999998807907104]"
0842340201,0,0,"[0.6530519723892212, 0.3469479978084564]"
0864330101,1,1,"[0.0034789759665727615, 0.99652099609375]"
0870830201,0,1,"[0.07733527570962906, 0.9226647019386292]"
0124710801,1,1,"[2.2724434529663995e-05, 0.9999772310256958]"
0657820101,0,0,"[0.7885807156562805, 0.2114192396402359]"
0152170501,0,0,"[0.6969233751296997, 0.3030766248703003]"
0401360201,0,1,"[0.1557832956314087, 0.8442167043685913]"
0861910301,1,1,"[0.14128558337688446, 0.8587144613265991]"
