OBSID,Real Label,Pred Label,Probabilities
0861910201,1,1,"[1.3166675783235567e-31, 1.0]"
0893810501,1,1,"[4.195438395282168e-23, 1.0]"
0401360201,0,1,"[2.4883060889546726e-11, 1.0]"
0870830401,0,1,"[2.485470718127658e-10, 1.0]"
0200920101,0,1,"[4.178243724135343e-20, 1.0]"
0306630201,0,1,"[3.593769379306444e-11, 1.0]"
0145800101,0,1,"[1.5864587958021899e-18, 1.0]"
0725200301,0,1,"[0.21675248444080353, 0.7832475304603577]"
0651790201,0,1,"[2.020301460847751e-12, 1.0]"
0500730201,0,1,"[4.335240166852827e-09, 1.0]"
0864330201,0,1,"[1.032479303830769e-06, 0.999998927116394]"
0725200101,0,1,"[0.27238741517066956, 0.7276126146316528]"
0831790701,1,1,"[8.844082457846623e-30, 1.0]"
0691570101,0,1,"[4.532773878462848e-10, 1.0]"
0093641701,0,1,"[4.0235947381006554e-05, 0.9999597072601318]"
0823680101,1,1,"[1.6301459563289386e-24, 1.0]"
0803670601,0,1,"[6.229025628634588e-11, 1.0]"
0311190101,0,0,"[0.5, 0.5]"
0200670401,0,1,"[1.4002908126651073e-14, 1.0]"
0401360301,0,1,"[9.978509338259833e-12, 1.0]"
0805080401,0,1,"[4.732388786399255e-11, 1.0]"
0803671101,0,1,"[1.0236367756579802e-14, 1.0]"
0870830101,0,1,"[2.1069629374537158e-10, 1.0]"
0200670101,0,1,"[0.0, 1.0]"
0803671001,0,1,"[8.580583465978009e-11, 1.0]"
0851180401,1,1,"[2.1403475769557556e-28, 1.0]"
0401360101,0,1,"[6.519806916571724e-09, 1.0]"
0152170501,0,1,"[2.725689896010408e-08, 1.0]"
0740960101,0,1,"[4.766175365489289e-08, 1.0]"
0111790101,0,1,"[0.002192835556343198, 0.9978072047233582]"
0864330301,0,1,"[1.1118357434725112e-07, 0.9999998807907104]"
0790650101,0,0,"[0.7009812593460083, 0.2990187108516693]"
0891800601,0,1,"[2.57674013529879e-16, 1.0]"
0411980101,0,1,"[8.252453165269458e-10, 1.0]"
0784510301,0,1,"[1.507237213761259e-15, 1.0]"
0112550601,0,1,"[7.862197221389366e-13, 1.0]"
0870830301,0,1,"[3.804224188268257e-13, 1.0]"
0864330101,1,1,"[3.859091620267637e-18, 1.0]"
0603260201,0,1,"[2.6079672501277443e-25, 1.0]"
0872390101,1,1,"[4.149210827542066e-34, 1.0]"
0124710801,1,1,"[4.368024454071529e-32, 1.0]"
0870830201,0,1,"[9.498663791282502e-13, 1.0]"
0864560101,1,1,"[1.9742373210326418e-25, 1.0]"
0556090101,0,1,"[2.6526736363052805e-09, 1.0]"
0200670301,0,1,"[5.671919600658271e-10, 1.0]"
0306630101,0,1,"[6.611548331383887e-13, 1.0]"
0411980401,1,1,"[3.3388028453096297e-11, 1.0]"
0093641501,0,1,"[1.6436765837291034e-10, 1.0]"
0304190101,0,1,"[0.0, 1.0]"
0851180501,1,1,"[2.683540003153219e-30, 1.0]"
0761630301,1,1,"[1.659004024448193e-16, 1.0]"
0112551701,0,1,"[2.24022278416669e-06, 0.9999977350234985]"
0794581201,0,1,"[6.523924511725454e-09, 1.0]"
0803670501,0,1,"[3.245876484259114e-11, 1.0]"
0093641601,0,0,"[0.7692623734474182, 0.2307376116514206]"
0761630201,0,1,"[1.047741326857633e-26, 1.0]"
0551870601,0,1,"[4.164347339186136e-11, 1.0]"
0657820101,0,1,"[7.652680324099492e-06, 0.9999923706054688]"
0861910301,1,0,"[0.6124036908149719, 0.3875962495803833]"
0551870401,0,1,"[2.19152563392562e-14, 1.0]"
0500730101,0,1,"[9.697963460932046e-14, 1.0]"
0551450101,0,1,"[1.1085933060428488e-08, 1.0]"
0761630101,0,1,"[9.197023605001051e-37, 1.0]"
0842340201,0,1,"[1.4927680069831695e-07, 0.9999998807907104]"
0862760201,0,1,"[1.5355249294302098e-09, 1.0]"
0864330401,0,1,"[2.290418933625915e-06, 0.9999977350234985]"
0805080501,0,1,"[3.6919714507810397e-10, 1.0]"
0510011501,0,1,"[0.0, 1.0]"
0200670201,0,1,"[0.0, 1.0]"
