OBSID,Real Label,Pred Label,Probabilities
0842340201,0,0,"[0.8568940758705139, 0.14310593903064728]"
0872390101,1,1,"[8.616124191408537e-18, 1.0]"
0761630301,1,1,"[2.063449937850237e-05, 0.9999793767929077]"
0551870601,0,1,"[0.1383959949016571, 0.8616040349006653]"
0803670501,0,1,"[0.2824496924877167, 0.7175503373146057]"
0823680101,1,1,"[1.2082393733518076e-13, 1.0]"
0124710801,1,1,"[8.439672091090257e-20, 1.0]"
0725200101,0,0,"[0.7986278533935547, 0.2013721615076065]"
0864330301,0,0,"[0.8071892857551575, 0.19281071424484253]"
0861910201,1,1,"[7.829882401731984e-18, 1.0]"
0803671101,0,1,"[0.0009218077175319195, 0.9990781545639038]"
0761630201,0,1,"[3.2962497314992234e-11, 1.0]"
0603260201,0,1,"[1.7472309155053267e-09, 1.0]"
0556090101,0,0,"[0.7409340143203735, 0.25906601548194885]"
0784510301,0,1,"[0.0012671062722802162, 0.99873286485672]"
0805080501,0,0,"[0.5968690514564514, 0.4031309485435486]"
0864330401,0,0,"[0.8023043870925903, 0.19769567251205444]"
0803670601,0,1,"[0.32754775881767273, 0.6724522709846497]"
0790650101,0,0,"[0.847476065158844, 0.15252390503883362]"
0870830301,0,1,"[0.020113900303840637, 0.9798861145973206]"
0111790101,0,1,"[0.48627665638923645, 0.5137232542037964]"
0805080401,0,1,"[0.08868327736854553, 0.9113167524337769]"
0411980401,1,1,"[0.0006926542264409363, 0.99930739402771]"
0657820101,0,0,"[0.7717118859291077, 0.22828811407089233]"
0152170501,0,0,"[0.7906384468078613, 0.20936156809329987]"
0510011501,0,1,"[0.0, 1.0]"
0200670401,0,1,"[0.0008343219524249434, 0.9991656541824341]"
0851180501,1,1,"[4.505828895573936e-21, 1.0]"
0411980101,0,0,"[0.766446053981781, 0.2335539162158966]"
0500730201,0,0,"[0.7334917783737183, 0.26650822162628174]"
0306630201,0,1,"[0.4587959349155426, 0.5412040948867798]"
0200670201,0,1,"[0.0, 1.0]"
0691570101,0,1,"[0.30323120951652527, 0.6967687606811523]"
0093641701,0,0,"[0.9287487268447876, 0.0712512731552124]"
0864330101,1,1,"[4.259704394771191e-11, 1.0]"
0306630101,0,1,"[0.00435506459325552, 0.9956449270248413]"
0803671001,0,1,"[0.24143171310424805, 0.758568286895752]"
0401360201,0,1,"[0.08522384613752365, 0.9147761464118958]"
0740960101,0,0,"[0.7715595364570618, 0.22844049334526062]"
0200670301,0,0,"[0.5219618082046509, 0.47803816199302673]"
0651790201,0,1,"[0.029550930485129356, 0.9704490303993225]"
0551870401,0,1,"[0.0028801332227885723, 0.9971199035644531]"
0893810501,1,1,"[1.6806847580319584e-11, 1.0]"
0794581201,0,0,"[0.7340737581253052, 0.2659262716770172]"
0145800101,0,1,"[1.0648633178789169e-05, 0.99998939037323]"
0311190101,0,0,"[0.752907931804657, 0.24709205329418182]"
0401360101,0,0,"[0.8072994351387024, 0.19270062446594238]"
0093641601,0,0,"[0.9634907245635986, 0.03650927171111107]"
0831790701,1,1,"[3.5779150265636845e-15, 1.0]"
0725200301,0,0,"[0.5, 0.5]"
0864330201,0,0,"[0.8544051647186279, 0.14559482038021088]"
0851180401,1,1,"[9.391698878281288e-15, 1.0]"
0891800601,0,1,"[1.0767662388388999e-05, 0.9999892711639404]"
0500730101,0,1,"[0.0058607799001038074, 0.9941391944885254]"
0200670101,0,1,"[0.0, 1.0]"
0870830401,0,0,"[0.6633758544921875, 0.3366240859031677]"
0401360301,0,1,"[0.031162751838564873, 0.968837320804596]"
0551450101,0,0,"[0.5694931745529175, 0.4305068254470825]"
0864560101,1,1,"[2.0033349030232697e-14, 1.0]"
0112550601,0,1,"[0.03209517523646355, 0.9679048657417297]"
0200920101,0,1,"[2.0405987015692517e-06, 0.9999979734420776]"
0862760201,0,0,"[0.627208411693573, 0.372791588306427]"
0870830101,0,0,"[0.6088584661483765, 0.39114153385162354]"
0761630101,0,1,"[3.922831077850372e-15, 1.0]"
0304190101,0,1,"[2.146532431341963e-25, 1.0]"
0112551701,0,0,"[0.7074353098869324, 0.2925647497177124]"
0870830201,0,1,"[0.046016987413167953, 0.9539830088615417]"
0093641501,0,0,"[0.5131698250770569, 0.4868301451206207]"
0861910301,1,1,"[0.10041853040456772, 0.8995814919471741]"
