OBSID,Real Label,Pred Label,Probabilities
0551450101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0603260201,0,1,"[0.03248489275574684, 0.9675151705741882]"
0761630201,0,1,"[0.0234815776348114, 0.976518452167511]"
0864560101,1,1,"[3.2158636716347907e-20, 1.0]"
0805080401,0,0,"[0.9000260233879089, 0.09997399896383286]"
0200670101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0500730201,0,0,"[0.9000260233879089, 0.09997399896383286]"
0823680101,1,1,"[1.1364187241347386e-19, 1.0]"
0864330201,0,0,"[0.9000260233879089, 0.09997399896383286]"
0510011501,0,1,"[2.107243972204742e-06, 0.9999978542327881]"
0872390101,1,1,"[2.730947545691784e-18, 1.0]"
0111790101,0,0,"[0.8849926590919495, 0.11500739306211472]"
0401360301,0,0,"[0.9000260233879089, 0.09997399896383286]"
0145800101,0,0,"[0.8823534846305847, 0.11764650791883469]"
0761630101,0,1,"[3.490551534923725e-05, 0.9999650716781616]"
0831790701,1,1,"[1.90711660102929e-21, 1.0]"
0152170501,0,0,"[0.9000260233879089, 0.09997399896383286]"
0870830201,0,0,"[0.9000260233879089, 0.09997399896383286]"
0891800601,0,0,"[0.8885087966918945, 0.11149121820926666]"
0740960101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0500730101,0,0,"[0.8998742699623108, 0.1001257449388504]"
0556090101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0893810501,1,1,"[8.439782618434311e-13, 1.0]"
0411980401,1,1,"[0.20082901418209076, 0.7991709113121033]"
0112550601,0,0,"[0.8562175035476685, 0.14378242194652557]"
0657820101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0401360101,0,0,"[0.8777227401733398, 0.12227726727724075]"
0794581201,0,0,"[0.9000260233879089, 0.09997399896383286]"
0200670201,0,1,"[0.07842868566513062, 0.9215712547302246]"
0784510301,0,0,"[0.8931654095649719, 0.10683461278676987]"
0551870601,0,0,"[0.9000260233879089, 0.09997399896383286]"
0725200301,0,0,"[0.8845639228820801, 0.1154361218214035]"
0124710801,1,1,"[5.120732351097267e-29, 1.0]"
0803670501,0,0,"[0.8993344902992249, 0.10066556185483932]"
0112551701,0,0,"[0.8792632818222046, 0.12073672562837601]"
0306630201,0,0,"[0.9000260233879089, 0.09997399896383286]"
0803670601,0,0,"[0.8957172632217407, 0.10428272187709808]"
0551870401,0,0,"[0.8937010765075684, 0.10629896074533463]"
0311190101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0725200101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0401360201,0,0,"[0.9000260233879089, 0.09997399896383286]"
0870830101,0,0,"[0.8834627866744995, 0.11653725802898407]"
0864330401,0,0,"[0.9000260233879089, 0.09997399896383286]"
0870830401,0,0,"[0.8823708891868591, 0.11762919276952744]"
0851180501,1,1,"[2.4067427382992684e-20, 1.0]"
0862760201,0,1,"[0.007249820977449417, 0.9927501678466797]"
0411980101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0200670401,0,0,"[0.8838952779769897, 0.11610476672649384]"
0864330101,1,1,"[7.734972525428262e-18, 1.0]"
0851180401,1,1,"[4.654431004046164e-21, 1.0]"
0870830301,0,0,"[0.9000260233879089, 0.09997399896383286]"
0200920101,0,0,"[0.8750237822532654, 0.12497621774673462]"
0861910201,1,1,"[5.226597542355825e-27, 1.0]"
0761630301,0,1,"[0.048402830958366394, 0.9515972137451172]"
0306630101,0,0,"[0.8834885358810425, 0.11651145666837692]"
0842340201,0,0,"[0.9000260233879089, 0.09997399896383286]"
0200670301,0,1,"[0.057974983006715775, 0.9420249462127686]"
0864330301,0,0,"[0.9000260233879089, 0.09997399896383286]"
0805080501,0,0,"[0.8915996551513672, 0.1084003821015358]"
0790650101,0,0,"[0.9000260233879089, 0.09997399896383286]"
0803671001,0,0,"[0.8912665843963623, 0.10873345285654068]"
0304190101,0,1,"[8.122410730115881e-12, 1.0]"
0861910301,1,1,"[3.3973801691900007e-06, 0.9999966621398926]"
0803671101,0,0,"[0.8827662467956543, 0.11723372340202332]"
0691570101,0,0,"[0.8927661180496216, 0.10723389685153961]"
0651790201,0,0,"[0.8809127807617188, 0.11908719688653946]"
