OBSID,Real Label,Pred Label,Probabilities
0725200301,0,1,"[0.00116261700168252, 0.998837411403656]"
0842340201,0,1,"[3.0560691754999425e-09, 1.0]"
0823680101,1,1,"[7.845633081059084e-27, 1.0]"
0411980401,1,1,"[5.944637138100006e-08, 1.0]"
0401360101,0,1,"[1.2700772655804826e-09, 1.0]"
0152170501,0,1,"[6.412108888298462e-08, 0.9999998807907104]"
0551450101,0,1,"[2.1530362914745638e-07, 0.9999997615814209]"
0093641601,0,1,"[6.4827358758901e-11, 1.0]"
0864330201,0,1,"[3.375215555934119e-07, 0.9999996423721313]"
0145800101,0,1,"[4.07654487943887e-09, 1.0]"
0200670201,0,1,"[0.0, 1.0]"
0761630301,0,1,"[2.148508926325121e-08, 1.0]"
0803670601,0,1,"[1.166194397994591e-11, 1.0]"
0500730201,0,1,"[1.0306873410304007e-11, 1.0]"
0306630201,0,1,"[1.1489221130034366e-08, 1.0]"
0304190101,0,1,"[0.0, 1.0]"
0790650101,0,1,"[0.27187275886535645, 0.7281273007392883]"
0111790101,0,1,"[0.0037241317331790924, 0.9962759017944336]"
0551870601,0,1,"[1.7164392129842554e-09, 1.0]"
0862760201,0,1,"[1.2345597634466632e-11, 1.0]"
0861910201,1,1,"[1.013115234619543e-32, 1.0]"
0112550601,0,1,"[4.819125098975974e-10, 1.0]"
0200920101,0,1,"[1.2327627807451336e-10, 1.0]"
0831790701,1,1,"[2.0773142070104257e-29, 1.0]"
0306630101,0,1,"[1.6993355700378743e-07, 0.9999998807907104]"
0200670301,0,1,"[2.898035944554067e-08, 1.0]"
0657820101,0,1,"[6.452135130530223e-05, 0.999935507774353]"
0864330401,0,1,"[2.4255859898403287e-07, 0.9999997615814209]"
0870830401,0,1,"[7.956395958741425e-12, 1.0]"
0870830301,0,1,"[1.3046784985704107e-08, 1.0]"
0740960101,0,1,"[8.516501281974342e-08, 0.9999998807907104]"
0603260201,0,1,"[2.2267241482919632e-26, 1.0]"
0851180401,1,1,"[1.072828081053108e-28, 1.0]"
0872390101,1,1,"[7.303546910586494e-25, 1.0]"
0803671101,0,1,"[2.586417053862533e-07, 0.9999997615814209]"
0851180501,1,1,"[7.255172439110267e-33, 1.0]"
0803671001,0,1,"[3.579970347944439e-11, 1.0]"
0556090101,0,1,"[2.9371166956893013e-12, 1.0]"
0651790201,0,1,"[1.476635880237609e-08, 1.0]"
0794581201,0,1,"[1.3793449715748807e-09, 1.0]"
0891800601,0,1,"[1.1251359843811315e-09, 1.0]"
0500730101,0,1,"[1.7164785148793271e-09, 1.0]"
0411980101,0,1,"[6.651432471471708e-08, 0.9999998807907104]"
0112551701,0,1,"[2.5871941033983603e-06, 0.9999973773956299]"
0691570101,0,1,"[2.6172273237534682e-09, 1.0]"
0864330301,0,1,"[7.423351888746765e-08, 0.9999998807907104]"
0864330101,1,1,"[8.789656114061017e-09, 1.0]"
0124710801,1,1,"[4.917229153365927e-33, 1.0]"
0311190101,0,1,"[0.034138038754463196, 0.965861976146698]"
0510011501,0,1,"[0.0, 1.0]"
0093641701,0,1,"[1.740795875504464e-11, 1.0]"
0864560101,1,1,"[1.1995543315790989e-29, 1.0]"
0200670101,0,1,"[0.0, 1.0]"
0725200101,0,1,"[0.0051795258186757565, 0.9948204755783081]"
0200670401,0,1,"[2.0778256892839408e-10, 1.0]"
0401360201,0,1,"[4.3086284540194697e-10, 1.0]"
0551870401,0,1,"[1.1019689605262784e-09, 1.0]"
0893810501,1,1,"[4.381903022646714e-20, 1.0]"
0803670501,0,1,"[1.8127169145072675e-13, 1.0]"
0861910301,1,1,"[0.0010232145432382822, 0.9989768266677856]"
0805080501,0,1,"[3.337002896230956e-10, 1.0]"
0401360301,0,1,"[3.454481423137423e-10, 1.0]"
0805080401,0,1,"[5.113817991286851e-08, 1.0]"
0093641501,0,1,"[2.054729066003347e-06, 0.9999979734420776]"
0761630101,0,1,"[1.2635417885598077e-12, 1.0]"
0870830201,0,1,"[1.7132608221004375e-08, 1.0]"
0784510301,0,1,"[8.966315645682343e-13, 1.0]"
0870830101,0,1,"[9.400001887982512e-10, 1.0]"
0761630201,0,1,"[3.6504693712302583e-10, 1.0]"
