OBSID,Real Label,Pred Label,Probabilities
0870830301,0,0,"[0.8466530442237854, 0.1533469408750534]"
0112550601,0,0,"[0.8630836606025696, 0.13691627979278564]"
0725200101,0,0,"[0.8502892255783081, 0.1497107595205307]"
0842340201,0,0,"[0.8540114760398865, 0.14598847925662994]"
0784510301,0,0,"[0.8476084470748901, 0.15239158272743225]"
0864330101,1,1,"[2.7870763474879823e-09, 1.0]"
0657820101,0,1,"[0.41651517152786255, 0.5834848284721375]"
0851180501,1,1,"[0.000134589834487997, 0.9998654127120972]"
0111790101,0,0,"[0.7998780012130737, 0.2001219391822815]"
0200920101,0,0,"[0.7068660855293274, 0.2931339144706726]"
0500730101,0,0,"[0.847686767578125, 0.1523132026195526]"
0864330201,0,0,"[0.7971999049186707, 0.20280002057552338]"
0124710801,1,1,"[9.433630765443013e-09, 1.0]"
0651790201,0,0,"[0.8006424307823181, 0.19935758411884308]"
0864330401,0,0,"[0.7821061015129089, 0.21789392828941345]"
0803671001,0,1,"[0.25940853357315063, 0.7405914068222046]"
0551450101,0,0,"[0.8214200735092163, 0.1785799115896225]"
0823680101,1,1,"[0.00012487464118748903, 0.9998750686645508]"
0851180401,1,1,"[2.2847664240543963e-06, 0.9999977350234985]"
0304190101,0,1,"[0.3875311017036438, 0.6124688982963562]"
0556090101,0,0,"[0.8412169814109802, 0.15878304839134216]"
0740960101,0,0,"[0.8383541107177734, 0.16164594888687134]"
0691570101,0,0,"[0.8236715793609619, 0.17632848024368286]"
0862760201,0,0,"[0.5338129997253418, 0.4661869406700134]"
0861910201,1,1,"[4.286965005206866e-09, 1.0]"
0551870601,0,0,"[0.8550205826759338, 0.14497940242290497]"
0864560101,1,1,"[8.76663762028329e-06, 0.9999911785125732]"
0200670101,0,0,"[0.8546401858329773, 0.14535978436470032]"
0864330301,0,1,"[0.1412159949541092, 0.8587839603424072]"
0803671101,0,0,"[0.8518871068954468, 0.14811289310455322]"
0891800601,0,0,"[0.7510220408439636, 0.24897794425487518]"
0861910301,1,0,"[0.8437374234199524, 0.15626254677772522]"
0311190101,0,0,"[0.8425111770629883, 0.1574888527393341]"
0893810501,1,1,"[0.21264737844467163, 0.7873525619506836]"
0803670501,0,0,"[0.8280412554740906, 0.17195874452590942]"
0725200301,0,0,"[0.8330263495445251, 0.16697359085083008]"
0152170501,0,0,"[0.8498238921165466, 0.15017610788345337]"
0870830101,0,0,"[0.758140504360199, 0.24185945093631744]"
0761630301,0,1,"[0.21062903106212616, 0.7893709540367126]"
0145800101,0,1,"[0.112913116812706, 0.8870869278907776]"
0805080401,0,0,"[0.7027568817138672, 0.2972431182861328]"
0603260201,0,0,"[0.8609402775764465, 0.1390596479177475]"
0401360201,0,0,"[0.8488898277282715, 0.1511101871728897]"
0805080501,0,0,"[0.8339256048202515, 0.16607433557510376]"
0794581201,0,0,"[0.8564559817314148, 0.14354397356510162]"
0761630101,0,1,"[0.00010347126226406544, 0.9998965263366699]"
0803670601,0,0,"[0.8449735045433044, 0.15502651035785675]"
0870830201,0,0,"[0.8639503717422485, 0.13604962825775146]"
0551870401,0,0,"[0.8612619042396545, 0.13873808085918427]"
0872390101,1,1,"[0.013020221143960953, 0.9869798421859741]"
0200670301,0,0,"[0.8505041003227234, 0.14949585497379303]"
0306630101,0,0,"[0.7285300493240356, 0.27146995067596436]"
0411980101,0,0,"[0.8795204758644104, 0.12047954648733139]"
0401360301,0,0,"[0.7397644519805908, 0.2602355182170868]"
0411980401,1,1,"[0.02490672655403614, 0.9750932455062866]"
0200670401,0,0,"[0.7365734577178955, 0.2634265422821045]"
0306630201,0,0,"[0.8515087962150574, 0.1484912633895874]"
0401360101,0,0,"[0.8650990128517151, 0.1349010020494461]"
0870830401,0,0,"[0.8651431798934937, 0.13485679030418396]"
0761630201,0,1,"[0.32676512002944946, 0.6732348799705505]"
0112551701,0,0,"[0.852488100528717, 0.14751189947128296]"
0831790701,1,1,"[2.9634975362569094e-06, 0.9999970197677612]"
0500730201,0,0,"[0.8458331823348999, 0.1541668027639389]"
0790650101,0,0,"[0.8574305176734924, 0.142569437623024]"
