OBSID,Real Label,Pred Label,Probabilities
0861910301,1,1,"[0.49743416905403137, 0.502565860748291]"
0500730201,0,1,"[0.49743416905403137, 0.502565860748291]"
0556090101,0,1,"[0.49743416905403137, 0.502565860748291]"
0864330201,0,1,"[0.49743416905403137, 0.502565860748291]"
0112551701,0,1,"[0.49743416905403137, 0.502565860748291]"
0864560101,1,1,"[0.49743416905403137, 0.502565860748291]"
0805080501,0,1,"[0.49743416905403137, 0.502565860748291]"
0152170501,0,1,"[0.49743416905403137, 0.502565860748291]"
0831790701,1,1,"[0.49743416905403137, 0.502565860748291]"
0803670501,0,1,"[0.49743416905403137, 0.502565860748291]"
0761630101,0,1,"[0.49743416905403137, 0.502565860748291]"
0864330301,0,1,"[0.49743416905403137, 0.502565860748291]"
0803670601,0,1,"[0.49743416905403137, 0.502565860748291]"
0124710801,1,1,"[0.49743416905403137, 0.502565860748291]"
0870830101,0,1,"[0.49743416905403137, 0.502565860748291]"
0872390101,1,1,"[0.49743416905403137, 0.502565860748291]"
0803671001,0,1,"[0.49743416905403137, 0.502565860748291]"
0306630101,0,1,"[0.49743416905403137, 0.502565860748291]"
0304190101,0,1,"[0.49743416905403137, 0.502565860748291]"
0306630201,0,1,"[0.49743416905403137, 0.502565860748291]"
0411980101,0,1,"[0.49743416905403137, 0.502565860748291]"
0401360101,0,1,"[0.49743416905403137, 0.502565860748291]"
0740960101,0,1,"[0.49743416905403137, 0.502565860748291]"
0651790201,0,1,"[0.49743416905403137, 0.502565860748291]"
0805080401,0,1,"[0.49743416905403137, 0.502565860748291]"
0200670101,0,1,"[0.49743416905403137, 0.502565860748291]"
0145800101,0,1,"[0.49743416905403137, 0.502565860748291]"
0891800601,0,1,"[0.49743416905403137, 0.502565860748291]"
0862760201,0,1,"[0.49743416905403137, 0.502565860748291]"
0551870401,0,1,"[0.49743416905403137, 0.502565860748291]"
0725200301,0,1,"[0.49743416905403137, 0.502565860748291]"
0842340201,0,1,"[0.49743416905403137, 0.502565860748291]"
0500730101,0,1,"[0.49743416905403137, 0.502565860748291]"
0794581201,0,1,"[0.49743416905403137, 0.502565860748291]"
0761630201,0,1,"[0.49743416905403137, 0.502565860748291]"
0870830401,0,1,"[0.49743416905403137, 0.502565860748291]"
0551450101,0,1,"[0.49743416905403137, 0.502565860748291]"
0725200101,0,1,"[0.49743416905403137, 0.502565860748291]"
0691570101,0,1,"[0.49743416905403137, 0.502565860748291]"
0200920101,0,1,"[0.49743416905403137, 0.502565860748291]"
0784510301,0,1,"[0.49743416905403137, 0.502565860748291]"
0401360201,0,1,"[0.49743416905403137, 0.502565860748291]"
0761630301,0,1,"[0.49743416905403137, 0.502565860748291]"
0112550601,0,1,"[0.49743416905403137, 0.502565860748291]"
0200670401,0,1,"[0.49743416905403137, 0.502565860748291]"
0111790101,0,1,"[0.49743416905403137, 0.502565860748291]"
0200670301,0,1,"[0.49743416905403137, 0.502565860748291]"
0851180401,1,1,"[0.49743416905403137, 0.502565860748291]"
0551870601,0,1,"[0.49743416905403137, 0.502565860748291]"
0401360301,0,1,"[0.49743416905403137, 0.502565860748291]"
0790650101,0,1,"[0.49743416905403137, 0.502565860748291]"
0411980401,1,1,"[0.49743416905403137, 0.502565860748291]"
0864330401,0,1,"[0.49743416905403137, 0.502565860748291]"
0510011501,0,1,"[0.49743416905403137, 0.502565860748291]"
0823680101,1,1,"[0.49743416905403137, 0.502565860748291]"
0657820101,0,1,"[0.49743416905403137, 0.502565860748291]"
0870830301,0,1,"[0.49743416905403137, 0.502565860748291]"
0851180501,1,1,"[0.49743416905403137, 0.502565860748291]"
0603260201,0,1,"[0.49743416905403137, 0.502565860748291]"
0861910201,1,1,"[0.49743416905403137, 0.502565860748291]"
0870830201,0,1,"[0.49743416905403137, 0.502565860748291]"
0893810501,1,1,"[0.49743416905403137, 0.502565860748291]"
0311190101,0,1,"[0.49743416905403137, 0.502565860748291]"
0864330101,1,1,"[0.49743416905403137, 0.502565860748291]"
0200670201,0,1,"[0.49743416905403137, 0.502565860748291]"
0803671101,0,1,"[0.49743416905403137, 0.502565860748291]"
