OBSID,Real Label,Pred Label,Probabilities
0725200301,0,0,"[0.9243146181106567, 0.07568535208702087]"
0851180401,1,1,"[5.3929870773572475e-05, 0.999946117401123]"
0864330101,1,1,"[5.4156253099790774e-06, 0.9999946355819702]"
0152170501,0,1,"[2.659974961716216e-05, 0.9999734163284302]"
0200920101,0,1,"[4.4074076299693843e-07, 0.9999995231628418]"
0870830101,0,1,"[9.555596314214654e-09, 1.0]"
0304190101,0,1,"[1.2593387666015587e-08, 1.0]"
0551870601,0,1,"[5.6539533943578135e-06, 0.9999943971633911]"
0831790701,1,1,"[1.1256215657340363e-06, 0.999998927116394]"
0401360301,0,1,"[0.0005685384967364371, 0.9994314312934875]"
0401360201,0,1,"[1.4845098803561996e-06, 0.9999985694885254]"
0740960101,0,1,"[0.0008464395068585873, 0.9991536140441895]"
0311190101,0,0,"[0.8968477249145508, 0.10315223783254623]"
0803671001,0,1,"[1.529820292489603e-05, 0.9999847412109375]"
0651790201,0,1,"[1.441888571207528e-06, 0.9999985694885254]"
0124710801,1,1,"[1.8519347577239387e-05, 0.9999815225601196]"
0893810501,1,1,"[2.7680523999151774e-05, 0.9999723434448242]"
0200670301,0,1,"[9.557714264474271e-08, 0.9999998807907104]"
0790650101,0,0,"[0.8860047459602356, 0.11399522423744202]"
0861910301,1,0,"[0.9387929439544678, 0.06120700761675835]"
0805080501,0,1,"[1.4665965863969177e-06, 0.9999985694885254]"
0862760201,0,1,"[9.076044449329856e-08, 0.9999998807907104]"
0761630301,0,1,"[8.38402338558808e-05, 0.9999161958694458]"
0870830401,0,1,"[1.5364573613396715e-08, 1.0]"
0200670401,0,1,"[1.740110201353673e-05, 0.9999825954437256]"
0510011501,0,1,"[1.1085694584522798e-09, 1.0]"
0823680101,1,1,"[2.538575790822506e-05, 0.9999746084213257]"
0761630101,0,1,"[3.108323289779946e-05, 0.9999688863754272]"
0851180501,1,1,"[2.070295340672601e-05, 0.9999792575836182]"
0551450101,0,1,"[5.57345060769876e-07, 0.9999994039535522]"
0864330401,0,1,"[0.002710118656978011, 0.9972898960113525]"
0803671101,0,1,"[2.1094690964673646e-05, 0.9999788999557495]"
0306630101,0,1,"[0.007777960039675236, 0.992222011089325]"
0872390101,1,1,"[1.0101928182848496e-06, 0.9999990463256836]"
0784510301,0,1,"[1.0911220670095645e-05, 0.9999890327453613]"
0145800101,0,1,"[9.806639411635842e-08, 0.9999998807907104]"
0861910201,1,1,"[1.1095516128989402e-05, 0.9999889135360718]"
0891800601,0,1,"[4.233236268191831e-06, 0.9999957084655762]"
0500730101,0,1,"[7.4843160291493405e-06, 0.9999924898147583]"
0864330201,0,1,"[8.880739187588915e-05, 0.9999111890792847]"
0411980401,1,1,"[0.0010297991102561355, 0.9989702701568604]"
0603260201,0,1,"[1.4346655007102527e-05, 0.9999856948852539]"
0803670601,0,1,"[1.6050320539306995e-07, 0.9999998807907104]"
0691570101,0,1,"[3.827367720532493e-07, 0.9999996423721313]"
0200670201,0,1,"[1.2377314533296158e-06, 0.9999988079071045]"
0112550601,0,1,"[5.618881360192063e-09, 1.0]"
0870830301,0,1,"[3.0850350185573916e-07, 0.9999996423721313]"
0657820101,0,0,"[0.507433295249939, 0.49256667494773865]"
0864560101,1,1,"[0.00020875904010608792, 0.9997912049293518]"
0411980101,0,1,"[2.0719802705571055e-05, 0.9999792575836182]"
0803670501,0,1,"[1.2454262332539656e-07, 0.9999998807907104]"
0805080401,0,1,"[4.0985898522194475e-05, 0.9999589920043945]"
0761630201,0,1,"[1.366942797176307e-06, 0.9999986886978149]"
0556090101,0,1,"[9.260365345653554e-07, 0.9999990463256836]"
0864330301,0,1,"[0.000762838579248637, 0.9992371797561646]"
0200670101,0,1,"[3.567445219232468e-06, 0.9999964237213135]"
0401360101,0,1,"[7.633684617758263e-06, 0.9999923706054688]"
0870830201,0,1,"[3.4319987207709346e-07, 0.9999996423721313]"
0500730201,0,1,"[3.638989483079058e-06, 0.9999963045120239]"
0725200101,0,0,"[0.8771529793739319, 0.12284699827432632]"
0794581201,0,1,"[4.3964355427306145e-06, 0.9999955892562866]"
0111790101,0,1,"[0.37988775968551636, 0.6201122403144836]"
0551870401,0,1,"[1.5261356622886524e-08, 1.0]"
0306630201,0,1,"[0.0002683878701645881, 0.9997316002845764]"
0112551701,0,1,"[0.010107113048434258, 0.9898928999900818]"
0842340201,0,1,"[1.3913563634559978e-05, 0.9999860525131226]"
