OBSID,Real Label,Pred Label,Probabilities
0551870601,0,0,"[0.5, 0.5]"
0740960101,0,0,"[0.5, 0.5]"
0803671001,0,1,"[0.11633465439081192, 0.8836653828620911]"
0803670601,0,0,"[0.5, 0.5]"
0311190101,0,0,"[0.5, 0.5]"
0864330301,0,1,"[0.14289675652980804, 0.8571032285690308]"
0864330201,0,1,"[0.2828899323940277, 0.7171100974082947]"
0870830101,0,0,"[0.5, 0.5]"
0861910201,1,1,"[0.016143182292580605, 0.9838567972183228]"
0864330401,0,1,"[0.29028838872909546, 0.7097116112709045]"
0893810501,1,0,"[0.5, 0.5]"
0870830301,0,0,"[0.5, 0.5]"
0842340201,0,0,"[0.5, 0.5]"
0304190101,0,1,"[0.12718801200389862, 0.8728119730949402]"
0556090101,0,0,"[0.5, 0.5]"
0500730201,0,0,"[0.5, 0.5]"
0603260201,0,0,"[0.5, 0.5]"
0401360301,0,0,"[0.5, 0.5]"
0761630201,0,1,"[0.10335581004619598, 0.8966442346572876]"
0657820101,0,0,"[0.5, 0.5]"
0200670301,0,0,"[0.5, 0.5]"
0725200101,0,0,"[0.5, 0.5]"
0823680101,1,1,"[0.06363224238157272, 0.9363677501678467]"
0805080401,0,0,"[0.5, 0.5]"
0551870401,0,0,"[0.5, 0.5]"
0112551701,0,0,"[0.5, 0.5]"
0306630201,0,0,"[0.5, 0.5]"
0761630301,0,1,"[0.25756677985191345, 0.7424332499504089]"
0112550601,0,0,"[0.5, 0.5]"
0861910301,1,0,"[0.5, 0.5]"
0152170501,0,0,"[0.5, 0.5]"
0784510301,0,0,"[0.5, 0.5]"
0851180501,1,1,"[0.0010962291853502393, 0.998903751373291]"
0145800101,0,0,"[0.5, 0.5]"
0725200301,0,1,"[0.2917127013206482, 0.7082872986793518]"
0551450101,0,0,"[0.5, 0.5]"
0200670401,0,0,"[0.5, 0.5]"
0851180401,1,1,"[0.013503571972250938, 0.9864963889122009]"
0761630101,0,1,"[0.10709382593631744, 0.8929061889648438]"
0401360101,0,0,"[0.5, 0.5]"
0891800601,0,0,"[0.5, 0.5]"
0864560101,1,1,"[0.011483493261039257, 0.9885164499282837]"
0862760201,0,0,"[0.5, 0.5]"
0870830401,0,0,"[0.5, 0.5]"
0803671101,0,0,"[0.5, 0.5]"
0401360201,0,0,"[0.5, 0.5]"
0200670101,0,0,"[0.5, 0.5]"
0411980101,0,0,"[0.5, 0.5]"
0111790101,0,0,"[0.5, 0.5]"
0870830201,0,0,"[0.5, 0.5]"
0794581201,0,0,"[0.5, 0.5]"
0803670501,0,0,"[0.5, 0.5]"
0864330101,1,1,"[0.02264435403048992, 0.9773555994033813]"
0500730101,0,0,"[0.5, 0.5]"
0790650101,0,0,"[0.5, 0.5]"
0831790701,1,1,"[0.012141912244260311, 0.9878580570220947]"
0651790201,0,0,"[0.5, 0.5]"
0124710801,1,1,"[0.008435577154159546, 0.9915643930435181]"
0200920101,0,0,"[0.5, 0.5]"
0411980401,1,0,"[0.5, 0.5]"
0805080501,0,0,"[0.5, 0.5]"
0872390101,1,1,"[0.054419178515672684, 0.9455808401107788]"
0691570101,0,1,"[0.26657500863075256, 0.733424961566925]"
0306630101,0,1,"[0.1445961445569992, 0.8554037809371948]"
