OBSID,Real Label,Pred Label,Probabilities
0500730201,0,1,"[6.0610182117670774e-05, 0.9999394416809082]"
0842340201,0,1,"[0.172818124294281, 0.827181875705719]"
0784510301,0,1,"[3.715231594592083e-11, 1.0]"
0500730101,0,1,"[2.473414610904001e-07, 0.9999997615814209]"
0864560101,1,1,"[4.0859607925113305e-18, 1.0]"
0823680101,1,1,"[8.527335464562405e-21, 1.0]"
0111790101,0,0,"[0.625818133354187, 0.3741818368434906]"
0870830401,0,1,"[5.219075319473632e-06, 0.9999947547912598]"
0401360201,0,1,"[1.2283265959922574e-06, 0.9999988079071045]"
0803670601,0,1,"[1.0282541040851356e-08, 1.0]"
0551450101,0,1,"[0.0001807871158234775, 0.9998192191123962]"
0805080401,0,1,"[2.5030192773556337e-05, 0.9999749660491943]"
0864330401,0,0,"[0.8981964588165283, 0.1018034964799881]"
0411980401,1,1,"[0.002535887761041522, 0.9974640607833862]"
0200670401,0,1,"[1.7761935566795728e-07, 0.9999998807907104]"
0893810501,1,1,"[2.2586341882057353e-26, 1.0]"
0725200301,0,0,"[0.6557857394218445, 0.34421420097351074]"
0401360301,0,1,"[9.569698988798336e-08, 0.9999998807907104]"
0556090101,0,1,"[2.2899922669239459e-07, 0.9999997615814209]"
0691570101,0,1,"[5.903416240471415e-05, 0.9999409914016724]"
0864330101,1,1,"[9.975661669159308e-06, 0.9999899864196777]"
0200670301,0,1,"[7.277227723534452e-06, 0.9999927282333374]"
0851180401,1,1,"[5.891557516961987e-17, 1.0]"
0862760201,0,1,"[1.0437580755251474e-07, 0.9999998807907104]"
0805080501,0,1,"[0.0009683938696980476, 0.999031662940979]"
0510011501,0,1,"[0.0, 1.0]"
0790650101,0,0,"[0.905373215675354, 0.0946267694234848]"
0603260201,0,1,"[1.1296427243005257e-32, 1.0]"
0872390101,1,1,"[3.197452967795994e-28, 1.0]"
0551870601,0,1,"[4.75381400910635e-10, 1.0]"
0124710801,1,1,"[1.3144224343364095e-19, 1.0]"
0803671001,0,1,"[2.1948567408003328e-09, 1.0]"
0761630101,0,1,"[1.2084516636715163e-20, 1.0]"
0411980101,0,1,"[0.0005737938336096704, 0.9994262456893921]"
0657820101,0,0,"[0.8727145195007324, 0.12728548049926758]"
0200920101,0,1,"[4.336026487275272e-20, 1.0]"
0803671101,0,1,"[4.412241058626698e-11, 1.0]"
0093641501,0,1,"[2.1125552696066308e-11, 1.0]"
0200670201,0,1,"[7.639598607263247e-21, 1.0]"
0831790701,1,1,"[1.7971411362009686e-22, 1.0]"
0651790201,0,1,"[5.379825071213408e-14, 1.0]"
0311190101,0,0,"[0.9015160799026489, 0.09848392754793167]"
0093641701,0,1,"[3.826211569801785e-11, 1.0]"
0306630201,0,1,"[3.3235056662306306e-07, 0.9999996423721313]"
0864330301,0,0,"[0.900676965713501, 0.09932305663824081]"
0870830301,0,1,"[3.370010759340403e-08, 1.0]"
0112551701,0,0,"[0.8678966164588928, 0.1321033239364624]"
0200670101,0,1,"[9.014430138669632e-21, 1.0]"
0401360101,0,1,"[2.6899024305748753e-05, 0.9999730587005615]"
0870830101,0,1,"[5.321729901197614e-08, 1.0]"
0861910301,1,1,"[8.823344046504644e-07, 0.9999991655349731]"
0861910201,1,1,"[4.744639640452244e-28, 1.0]"
0891800601,0,1,"[3.281024208139099e-16, 1.0]"
0761630201,0,1,"[3.4906988762513266e-17, 1.0]"
0864330201,0,0,"[0.9025659561157227, 0.09743399173021317]"
0851180501,1,1,"[3.0934616362694745e-24, 1.0]"
0794581201,0,1,"[1.7873434217108297e-06, 0.9999982118606567]"
0304190101,0,1,"[0.0, 1.0]"
0725200101,0,0,"[0.9002147316932678, 0.099785216152668]"
0145800101,0,1,"[3.0848839108199577e-12, 1.0]"
0870830201,0,1,"[9.315391480413382e-08, 0.9999998807907104]"
0551870401,0,1,"[6.405632877018496e-15, 1.0]"
0112550601,0,1,"[4.196075489244696e-17, 1.0]"
0761630301,0,1,"[3.0308666326342567e-15, 1.0]"
0740960101,0,0,"[0.9000977873802185, 0.0999021902680397]"
0803670501,0,1,"[1.4328119246620474e-10, 1.0]"
0152170501,0,1,"[0.23570996522903442, 0.7642900943756104]"
0093641601,0,0,"[0.9075406789779663, 0.09245933592319489]"
0306630101,0,1,"[6.051948986396383e-08, 0.9999998807907104]"
