OBSID,Real Label,Pred Label,Probabilities
0870830401,0,1,"[0.0008503889548592269, 0.9991495609283447]"
0861910301,1,1,"[8.034452416523161e-14, 1.0]"
0551870601,0,1,"[0.010627973824739456, 0.9893719553947449]"
0200670101,0,1,"[0.0008370373398065567, 0.999163031578064]"
0200670401,0,1,"[0.04225955158472061, 0.9577404260635376]"
0411980401,1,1,"[6.101990948081948e-06, 0.9999939203262329]"
0651790201,0,1,"[2.481187379999028e-07, 0.9999997615814209]"
0411980101,0,0,"[0.5, 0.5]"
0556090101,0,1,"[0.008802234195172787, 0.9911977648735046]"
0761630101,0,1,"[5.657713880724557e-13, 1.0]"
0803670501,0,1,"[0.00043042702600359917, 0.9995695948600769]"
0864330101,1,1,"[2.325580655474966e-18, 1.0]"
0500730201,0,0,"[0.5, 0.5]"
0124710801,1,1,"[3.5287290478938826e-28, 1.0]"
0740960101,0,0,"[0.5, 0.5]"
0306630101,0,1,"[6.051330274203792e-06, 0.9999939203262329]"
0861910201,1,1,"[9.655726662182926e-38, 1.0]"
0864330201,0,0,"[0.5, 0.5]"
0657820101,0,0,"[0.5, 0.5]"
0842340201,0,0,"[0.5, 0.5]"
0500730101,0,1,"[0.04159822314977646, 0.9584017992019653]"
0401360101,0,1,"[0.006520753726363182, 0.9934792518615723]"
0870830101,0,1,"[0.00022118448396213353, 0.9997788071632385]"
0112551701,0,0,"[0.5, 0.5]"
0851180501,1,1,"[7.246842775937745e-34, 1.0]"
0401360301,0,1,"[0.03250617906451225, 0.9674938321113586]"
0761630201,0,1,"[7.016243055296689e-13, 1.0]"
0805080501,0,1,"[0.45595523715019226, 0.5440447926521301]"
0112550601,0,1,"[1.8052762409959122e-11, 1.0]"
0725200101,0,0,"[0.5, 0.5]"
0145800101,0,1,"[2.370367838011589e-05, 0.9999762773513794]"
0794581201,0,1,"[0.028413232415914536, 0.9715867638587952]"
0311190101,0,0,"[0.5, 0.5]"
0551870401,0,1,"[9.74869294623204e-07, 0.9999990463256836]"
0862760201,0,1,"[7.839784302632324e-06, 0.9999921321868896]"
0725200301,0,0,"[0.5, 0.5]"
0200920101,0,1,"[3.2632674340504764e-09, 1.0]"
0200670301,0,1,"[4.846729098062497e-07, 0.9999995231628418]"
0803671101,0,1,"[0.0008865901036188006, 0.9991133809089661]"
0803670601,0,1,"[0.0025624961126595736, 0.9974374771118164]"
0823680101,1,1,"[3.179526219280643e-27, 1.0]"
0893810501,1,1,"[2.3972469434172298e-30, 1.0]"
0603260201,0,1,"[2.013510479225225e-13, 1.0]"
0870830201,0,1,"[0.008147403597831726, 0.9918525815010071]"
0306630201,0,1,"[2.0169451090623625e-05, 0.9999798536300659]"
0805080401,0,1,"[0.447327196598053, 0.552672803401947]"
0864560101,1,1,"[7.722693798619803e-29, 1.0]"
0870830301,0,1,"[0.10451581329107285, 0.895484209060669]"
0152170501,0,0,"[0.5, 0.5]"
0551450101,0,1,"[0.13746826350688934, 0.8625316619873047]"
0803671001,0,1,"[0.00039949140045791864, 0.9996004700660706]"
0864330401,0,0,"[0.5, 0.5]"
0864330301,0,0,"[0.5, 0.5]"
0872390101,1,1,"[4.950840118440286e-35, 1.0]"
0111790101,0,1,"[0.4520394206047058, 0.5479605793952942]"
0851180401,1,1,"[1.5567744634945512e-29, 1.0]"
0831790701,1,1,"[8.48332926011034e-31, 1.0]"
0304190101,0,1,"[5.635538240056836e-28, 1.0]"
0401360201,0,1,"[0.07024160772562027, 0.9297584295272827]"
0761630301,0,1,"[1.367459478984756e-10, 1.0]"
0510011501,0,0,"[0.5, 0.5]"
0691570101,0,1,"[0.013750724494457245, 0.9862492680549622]"
0891800601,0,1,"[5.681535640178481e-06, 0.9999942779541016]"
0784510301,0,1,"[1.737276579660829e-05, 0.9999825954437256]"
0790650101,0,0,"[0.5, 0.5]"
0200670201,0,1,"[1.1803828101619729e-06, 0.9999988079071045]"
