Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(0,)",0.9445555806159973,0.9474999904632568,0.19696970283985138,1.0,0.18461538461538463,0.3116883116883117,0.3116883116883117
"(1,)",0.5015555620193481,0.5,0.8181818127632141,0.0,0,0,0
"(2,)",0.7091666460037231,0.6984999775886536,0.8484848737716675,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.6666666666666667
"(3,)",0.49727776646614075,0.5,0.8181818127632141,0.0,0,0,0
"(4,)",0.7646111249923706,0.7699999809265137,0.8787878751754761,0.75,0.6428571428571429,0.6923076923076924,0.6923076923076924
"(5,)",0.6825000047683716,0.6841999888420105,0.8181818127632141,0.08333333333333333,0.5,0.14285714285714285,0.14285714285714285
"(6,)",0.6232222318649292,0.6280999779701233,0.8181818127632141,0.0,0,0,0
"(7,)",0.8924444317817688,0.8884000182151794,0.9696969985961914,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(8,)",0.9238333106040955,0.9235000014305115,0.8787878751754761,1.0,0.6,0.7499999999999999,0.7499999999999999
"(9,)",0.886222243309021,0.8823000192642212,0.8333333134651184,0.9166666666666666,0.5238095238095238,0.6666666666666667,0.6666666666666667
"(10,)",0.5006666779518127,0.5,0.8181818127632141,0.0,0,0,0
"(11,)",0.88355553150177,0.8729000091552734,0.8939393758773804,0.4166666666666667,1.0,0.5882352941176471,0.5882352941176471
"(12,)",0.5208888649940491,0.5307000279426575,0.09090909361839294,0.5,0.1,0.16666666666666669,0.16666666666666669
"(13,)",0.8412222266197205,0.8432000279426575,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
